sample_index,landmark_index,type,pred,type0_0,type0_1,type1_0,type1_1,type0_precision,type0_recall,type0_f1,type0_num,type1_precision,type1_recall,type1_f1,type1_num,overall_precision,overall_recall,overall_f1
107,44,wt-at,1,34,8,18,17,0.653846154,0.80952381,0.723404255,42,0.68,0.485714286,0.566666667,35,0.665734266,0.662337662,0.652159897
107,45,wt-at,1,33,9,10,25,0.76744186,0.785714286,0.776470588,42,0.735294118,0.714285714,0.724637681,35,0.75282925,0.753246753,0.752910176
107,46,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
107,47,wt-at,0,36,6,11,24,0.765957447,0.857142857,0.808988764,42,0.8,0.685714286,0.738461538,35,0.781431335,0.779220779,0.776930934
107,48,wt-at,0,32,10,6,29,0.842105263,0.761904762,0.8,42,0.743589744,0.828571429,0.783783784,35,0.797325482,0.792207792,0.792628993
107,49,wt-at,1,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
107,50,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
107,51,wt-at,0,34,8,12,23,0.739130435,0.80952381,0.772727273,42,0.741935484,0.657142857,0.696969697,35,0.740405457,0.74025974,0.738292011
107,52,wt-at,1,35,7,10,25,0.777777778,0.833333333,0.804597701,42,0.78125,0.714285714,0.746268657,35,0.779356061,0.779220779,0.778084499
107,53,wt-at,0,37,5,9,26,0.804347826,0.880952381,0.840909091,42,0.838709677,0.742857143,0.787878788,35,0.819966849,0.818181818,0.816804408
107,54,wt-at,0,30,12,12,23,0.714285714,0.714285714,0.714285714,42,0.657142857,0.657142857,0.657142857,35,0.688311688,0.688311688,0.688311688
107,55,wt-at,0,39,3,17,18,0.696428571,0.928571429,0.795918367,42,0.857142857,0.514285714,0.642857143,35,0.769480519,0.74025974,0.726345083
107,56,wt-at,1,35,7,5,30,0.875,0.833333333,0.853658537,42,0.810810811,0.857142857,0.833333333,35,0.845823096,0.844155844,0.844419808
107,57,wt-at,0,40,2,16,19,0.714285714,0.952380952,0.816326531,42,0.904761905,0.542857143,0.678571429,35,0.800865801,0.766233766,0.753710575
107,58,wt-at,1,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
107,59,wt-at,0,39,3,16,19,0.709090909,0.928571429,0.804123711,42,0.863636364,0.542857143,0.666666667,35,0.779338843,0.753246753,0.741643236
107,60,wt-at,1,39,3,15,20,0.722222222,0.928571429,0.8125,42,0.869565217,0.571428571,0.689655172,35,0.789196311,0.766233766,0.756661442
107,61,wt-at,0,34,8,8,27,0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,0.792207792,0.792207792
107,62,wt-at,0,35,7,9,26,0.795454545,0.833333333,0.813953488,42,0.787878788,0.742857143,0.764705882,35,0.792011019,0.792207792,0.791568213
107,63,wt-at,0,28,14,8,27,0.777777778,0.666666667,0.717948718,42,0.658536585,0.771428571,0.710526316,35,0.723577236,0.714285714,0.714574899
107,64,wt-at,1,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
107,65,wt-at,0,37,5,8,27,0.822222222,0.880952381,0.850574713,42,0.84375,0.771428571,0.805970149,35,0.832007576,0.831168831,0.830299911
107,66,wt-at,0,32,10,9,26,0.780487805,0.761904762,0.771084337,42,0.722222222,0.742857143,0.732394366,35,0.754003449,0.753246753,0.753497987
107,67,wt-at,0,37,5,18,17,0.672727273,0.880952381,0.762886598,42,0.772727273,0.485714286,0.596491228,35,0.718181818,0.701298701,0.687252339
107,68,wt-at,0,35,7,21,14,0.625,0.833333333,0.714285714,42,0.666666667,0.4,0.5,35,0.643939394,0.636363636,0.616883117
107,69,wt-at,0,38,4,12,23,0.76,0.904761905,0.826086957,42,0.851851852,0.657142857,0.741935484,35,0.801750842,0.792207792,0.787836287
107,70,wt-at,0,31,11,12,23,0.720930233,0.738095238,0.729411765,42,0.676470588,0.657142857,0.666666667,35,0.700721303,0.701298701,0.700891266
107,71,wt-at,0,31,11,10,25,0.756097561,0.738095238,0.746987952,42,0.694444444,0.714285714,0.704225352,35,0.728073417,0.727272727,0.727550406
107,72,wt-at,0,33,9,12,23,0.733333333,0.785714286,0.75862069,42,0.71875,0.657142857,0.686567164,35,0.726704545,0.727272727,0.725869087
107,73,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
107,74,wt-at,0,38,4,13,22,0.745098039,0.904761905,0.817204301,42,0.846153846,0.628571429,0.721311475,35,0.791032497,0.779220779,0.773616653
107,75,wt-at,0,36,6,20,15,0.642857143,0.857142857,0.734693878,42,0.714285714,0.428571429,0.535714286,35,0.675324675,0.662337662,0.644248609
107,76,wt-at,1,33,9,21,14,0.611111111,0.785714286,0.6875,42,0.608695652,0.4,0.482758621,35,0.610013175,0.61038961,0.594435737
107,77,wt-at,1,27,15,7,28,0.794117647,0.642857143,0.710526316,42,0.651162791,0.8,0.717948718,35,0.729138167,0.714285714,0.713900135
107,78,wt-at,0,34,8,12,23,0.739130435,0.80952381,0.772727273,42,0.741935484,0.657142857,0.696969697,35,0.740405457,0.74025974,0.738292011
107,79,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
107,80,wt-at,0,33,9,9,26,0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,0.766233766,0.766233766
107,81,wt-at,0,38,4,15,20,0.716981132,0.904761905,0.8,42,0.833333333,0.571428571,0.677966102,35,0.769868496,0.753246753,0.744530046
107,82,wt-at,0,37,5,17,18,0.685185185,0.880952381,0.770833333,42,0.782608696,0.514285714,0.620689655,35,0.729468599,0.714285714,0.702586207
107,83,wt-at,0,38,4,18,17,0.678571429,0.904761905,0.775510204,42,0.80952381,0.485714286,0.607142857,35,0.738095238,0.714285714,0.698979592
107,84,wt-at,0,36,6,21,14,0.631578947,0.857142857,0.727272727,42,0.7,0.4,0.509090909,35,0.662679426,0.649350649,0.628099174
107,85,wt-at,1,26,16,6,29,0.8125,0.619047619,0.702702703,42,0.644444444,0.828571429,0.725,35,0.736111111,0.714285714,0.712837838
107,86,wt-at,0,36,6,15,20,0.705882353,0.857142857,0.774193548,42,0.769230769,0.571428571,0.655737705,35,0.734677088,0.727272727,0.720349983
107,87,wt-at,0,34,8,10,25,0.772727273,0.80952381,0.790697674,42,0.757575758,0.714285714,0.735294118,35,0.76584022,0.766233766,0.76551424
107,88,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
107,89,wt-at,0,39,3,15,20,0.722222222,0.928571429,0.8125,42,0.869565217,0.571428571,0.689655172,35,0.789196311,0.766233766,0.756661442
107,90,wt-at,0,33,9,13,22,0.717391304,0.785714286,0.75,42,0.709677419,0.628571429,0.666666667,35,0.713884993,0.714285714,0.712121212
107,91,wt-at,0,34,8,11,24,0.755555556,0.80952381,0.781609195,42,0.75,0.685714286,0.71641791,35,0.753030303,0.753246753,0.751976793
107,92,wt-at,0,34,8,14,21,0.708333333,0.80952381,0.755555556,42,0.724137931,0.6,0.65625,35,0.715517241,0.714285714,0.710416667
107,93,wt-at,0,34,8,14,21,0.708333333,0.80952381,0.755555556,42,0.724137931,0.6,0.65625,35,0.715517241,0.714285714,0.710416667
107,94,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
107,95,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
107,96,wt-at,0,33,9,8,27,0.804878049,0.785714286,0.795180723,42,0.75,0.771428571,0.76056338,35,0.779933481,0.779220779,0.779445567
107,97,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
107,98,wt-at,0,41,1,19,16,0.683333333,0.976190476,0.803921569,42,0.941176471,0.457142857,0.615384615,35,0.800534759,0.74025974,0.718222954
107,99,wt-at,0,36,6,13,22,0.734693878,0.857142857,0.791208791,42,0.785714286,0.628571429,0.698412698,35,0.757884972,0.753246753,0.749028749
107,100,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
107,101,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
107,102,wt-at,0,30,12,5,30,0.857142857,0.714285714,0.779220779,42,0.714285714,0.857142857,0.779220779,35,0.792207792,0.779220779,0.779220779
107,103,wt-at,0,39,3,14,21,0.735849057,0.928571429,0.821052632,42,0.875,0.6,0.711864407,35,0.799099485,0.779220779,0.77142162
107,104,wt-at,0,33,9,4,31,0.891891892,0.785714286,0.835443038,42,0.775,0.885714286,0.826666667,35,0.838759214,0.831168831,0.831453778
107,105,wt-at,0,37,5,3,32,0.925,0.880952381,0.902439024,42,0.864864865,0.914285714,0.888888889,35,0.897665848,0.896103896,0.896279872
107,106,wt-at,0,37,5,9,26,0.804347826,0.880952381,0.840909091,42,0.838709677,0.742857143,0.787878788,35,0.819966849,0.818181818,0.816804408
107,107,wt-at,1,32,10,10,25,0.761904762,0.761904762,0.761904762,42,0.714285714,0.714285714,0.714285714,35,0.74025974,0.74025974,0.74025974
107,108,wt-at,0,40,2,18,17,0.689655172,0.952380952,0.8,42,0.894736842,0.485714286,0.62962963,35,0.782874113,0.74025974,0.722558923
107,109,wt-at,0,35,7,8,27,0.813953488,0.833333333,0.823529412,42,0.794117647,0.771428571,0.782608696,35,0.804937197,0.805194805,0.804929086
107,110,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
107,111,wt-at,0,38,4,11,24,0.775510204,0.904761905,0.835164835,42,0.857142857,0.685714286,0.761904762,35,0.812615955,0.805194805,0.801864802
107,112,wt-at,0,37,5,7,28,0.840909091,0.880952381,0.860465116,42,0.848484848,0.8,0.823529412,35,0.844352617,0.844155844,0.84367616
107,113,wt-at,0,36,6,4,31,0.9,0.857142857,0.87804878,42,0.837837838,0.885714286,0.861111111,35,0.871744472,0.87012987,0.87034984
107,114,wt-at,0,33,9,2,33,0.942857143,0.785714286,0.857142857,42,0.785714286,0.942857143,0.857142857,35,0.871428571,0.857142857,0.857142857
107,115,wt-at,0,40,2,8,27,0.833333333,0.952380952,0.888888889,42,0.931034483,0.771428571,0.84375,35,0.877742947,0.87012987,0.868371212
107,116,wt-at,0,39,3,8,27,0.829787234,0.928571429,0.876404494,42,0.9,0.771428571,0.830769231,35,0.861702128,0.857142857,0.855661193
107,117,wt-at,0,38,4,10,25,0.791666667,0.904761905,0.844444444,42,0.862068966,0.714285714,0.78125,35,0.823667712,0.818181818,0.815719697
107,118,wt-at,0,37,5,13,22,0.74,0.880952381,0.804347826,42,0.814814815,0.628571429,0.709677419,35,0.774006734,0.766233766,0.761315823
107,119,wt-at,0,36,6,17,18,0.679245283,0.857142857,0.757894737,42,0.75,0.514285714,0.610169492,35,0.711406518,0.701298701,0.690746898
107,120,wt-at,0,33,9,7,28,0.825,0.785714286,0.804878049,42,0.756756757,0.8,0.777777778,35,0.793980344,0.792207792,0.792559744
107,121,wt-at,0,36,6,3,32,0.923076923,0.857142857,0.888888889,42,0.842105263,0.914285714,0.876712329,35,0.886271623,0.883116883,0.883354089
107,122,wt-at,0,32,10,2,33,0.941176471,0.761904762,0.842105263,42,0.76744186,0.942857143,0.846153846,35,0.862206193,0.844155844,0.843945528
107,123,wt-at,0,33,9,4,31,0.891891892,0.785714286,0.835443038,42,0.775,0.885714286,0.826666667,35,0.838759214,0.831168831,0.831453778
107,124,wt-at,0,38,4,5,30,0.88372093,0.904761905,0.894117647,42,0.882352941,0.857142857,0.869565217,35,0.883099117,0.883116883,0.882957452
107,125,wt-at,0,34,8,7,28,0.829268293,0.80952381,0.819277108,42,0.777777778,0.8,0.788732394,35,0.805863513,0.805194805,0.805393147
107,126,wt-at,0,34,8,9,26,0.790697674,0.80952381,0.8,42,0.764705882,0.742857143,0.753623188,35,0.778883223,0.779220779,0.778919631
107,127,wt-at,0,39,3,10,25,0.795918367,0.928571429,0.857142857,42,0.892857143,0.714285714,0.793650794,35,0.839981447,0.831168831,0.828282828
107,128,wt-at,0,22,20,1,34,0.956521739,0.523809524,0.676923077,42,0.62962963,0.971428571,0.764044944,35,0.807934417,0.727272727,0.716523926
107,129,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
107,130,wt-at,1,40,2,1,34,0.975609756,0.952380952,0.963855422,42,0.944444444,0.971428571,0.957746479,35,0.961443705,0.961038961,0.961078629
107,131,wt-at,0,25,17,2,33,0.925925926,0.595238095,0.724637681,42,0.66,0.942857143,0.776470588,35,0.805050505,0.753246753,0.748198093
107,132,wt-at,1,33,9,2,33,0.942857143,0.785714286,0.857142857,42,0.785714286,0.942857143,0.857142857,35,0.871428571,0.857142857,0.857142857
107,133,wt-at,0,40,2,3,32,0.930232558,0.952380952,0.941176471,42,0.941176471,0.914285714,0.927536232,35,0.935207064,0.935064935,0.934976362
107,134,wt-at,0,21,21,2,33,0.913043478,0.5,0.646153846,42,0.611111111,0.942857143,0.741573034,35,0.775801493,0.701298701,0.689526204
107,135,wt-at,1,37,5,1,34,0.973684211,0.880952381,0.925,42,0.871794872,0.971428571,0.918918919,35,0.927370875,0.922077922,0.922235872
107,136,wt-at,0,42,0,1,34,0.976744186,1,0.988235294,42,1,0.971428571,0.985507246,35,0.987315011,0.987012987,0.986995272
107,137,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
107,138,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,139,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,140,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
107,141,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,142,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,143,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,144,wt-at,0,41,1,0,35,1,0.976190476,0.987951807,42,0.972222222,1,0.985915493,35,0.987373737,0.987012987,0.98702621
107,145,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
107,146,wt-at,0,42,0,35,0,0.545454545,1,0.705882353,42,0,0,0,35,0.297520661,0.545454545,0.385026738
107,147,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,148,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,149,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,150,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,151,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
107,152,wt-at,0,42,0,0,35,1,1,1,42,1,1,1,35,1,1,1
339,1,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,2,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,3,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,4,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,5,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,6,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,7,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,8,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,9,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,10,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,11,mt-at,1,41,2,1,33,0.976190476,0.953488372,0.964705882,43,0.942857143,0.970588235,0.956521739,34,0.961471861,0.961038961,0.961092105
339,12,mt-at,1,43,0,0,34,1,1,1,43,1,1,1,34,1,1,1
339,13,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
339,14,mt-at,1,38,5,1,33,0.974358974,0.88372093,0.926829268,43,0.868421053,0.970588235,0.916666667,34,0.927581191,0.922077922,0.922341886
339,15,mt-at,1,43,0,1,33,0.977272727,1,0.988505747,43,1,0.970588235,0.985074627,34,0.987308146,0.987012987,0.986990707
339,16,mt-at,0,43,0,34,0,0.558441558,1,0.716666667,43,0,0,0,34,0.311856974,0.558441558,0.40021645
339,17,mt-at,1,38,5,1,33,0.974358974,0.88372093,0.926829268,43,0.868421053,0.970588235,0.916666667,34,0.927581191,0.922077922,0.922341886
339,18,mt-at,1,40,3,1,33,0.975609756,0.930232558,0.952380952,43,0.916666667,0.970588235,0.942857143,34,0.949582937,0.948051948,0.948175634
339,19,mt-at,1,28,15,4,30,0.875,0.651162791,0.746666667,43,0.666666667,0.882352941,0.759493671,34,0.783008658,0.753246753,0.752330539
339,20,mt-at,1,25,18,3,31,0.892857143,0.581395349,0.704225352,43,0.632653061,0.911764706,0.746987952,34,0.777961834,0.727272727,0.723107539
339,21,mt-at,1,39,4,3,31,0.928571429,0.906976744,0.917647059,43,0.885714286,0.911764706,0.898550725,34,0.909647495,0.909090909,0.909214911
339,22,mt-at,1,43,0,4,30,0.914893617,1,0.955555556,43,1,0.882352941,0.9375,34,0.952473059,0.948051948,0.947582973
339,23,mt-at,1,43,0,2,32,0.955555556,1,0.977272727,43,1,0.941176471,0.96969697,34,0.975180375,0.974025974,0.973927588
339,24,mt-at,1,42,1,1,33,0.976744186,0.976744186,0.976744186,43,0.970588235,0.970588235,0.970588235,34,0.974025974,0.974025974,0.974025974
339,25,mt-at,0,32,11,5,29,0.864864865,0.744186047,0.8,43,0.725,0.852941176,0.783783784,34,0.803106353,0.792207792,0.792839593
339,26,mt-at,0,35,8,5,29,0.875,0.813953488,0.843373494,43,0.783783784,0.852941176,0.816901408,34,0.83472271,0.831168831,0.831684521
339,27,mt-at,0,38,5,7,27,0.844444444,0.88372093,0.863636364,43,0.84375,0.794117647,0.818181818,34,0.844137807,0.844155844,0.843565525
339,28,mt-at,0,39,4,9,25,0.8125,0.906976744,0.857142857,43,0.862068966,0.735294118,0.793650794,34,0.834387595,0.831168831,0.829107401
339,29,mt-at,0,36,7,6,28,0.857142857,0.837209302,0.847058824,43,0.8,0.823529412,0.811594203,34,0.831910946,0.831168831,0.831399121
339,30,mt-at,0,34,9,8,26,0.80952381,0.790697674,0.8,43,0.742857143,0.764705882,0.753623188,34,0.78008658,0.779220779,0.779521927
339,31,mt-at,0,42,1,8,26,0.84,0.976744186,0.903225806,43,0.962962963,0.764705882,0.852459016,34,0.894295334,0.883116883,0.880809302
339,32,mt-at,1,30,13,4,30,0.882352941,0.697674419,0.779220779,43,0.697674419,0.882352941,0.779220779,34,0.800806581,0.779220779,0.779220779
339,33,mt-at,0,36,7,8,26,0.818181818,0.837209302,0.827586207,43,0.787878788,0.764705882,0.776119403,34,0.804801259,0.805194805,0.804860605
339,34,mt-at,0,37,6,7,27,0.840909091,0.860465116,0.850574713,43,0.818181818,0.794117647,0.805970149,34,0.830873672,0.831168831,0.830879191
339,35,mt-at,0,39,4,7,27,0.847826087,0.906976744,0.876404494,43,0.870967742,0.794117647,0.830769231,34,0.85804448,0.857142857,0.856253859
339,36,mt-at,0,39,4,13,21,0.75,0.906976744,0.821052632,43,0.84,0.617647059,0.711864407,34,0.78974026,0.779220779,0.772839649
339,37,mt-at,1,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
339,38,mt-at,1,38,5,16,18,0.703703704,0.88372093,0.783505155,43,0.782608696,0.529411765,0.631578947,34,0.738544869,0.727272727,0.716420855
339,39,mt-at,1,38,5,15,19,0.716981132,0.88372093,0.791666667,43,0.791666667,0.558823529,0.655172414,34,0.74995916,0.74025974,0.731396477
339,40,mt-at,0,31,12,4,30,0.885714286,0.720930233,0.794871795,43,0.714285714,0.882352941,0.789473684,34,0.810018553,0.792207792,0.792488214
339,41,mt-at,1,35,8,7,27,0.833333333,0.813953488,0.823529412,43,0.771428571,0.794117647,0.782608696,34,0.805998763,0.805194805,0.805460524
339,42,mt-at,0,37,6,12,22,0.755102041,0.860465116,0.804347826,43,0.785714286,0.647058824,0.709677419,34,0.768619136,0.766233766,0.762545309
339,43,mt-at,0,31,12,13,21,0.704545455,0.720930233,0.712643678,43,0.636363636,0.617647059,0.626865672,34,0.674439197,0.675324675,0.674767675
339,44,mt-at,0,29,14,13,21,0.69047619,0.674418605,0.682352941,43,0.6,0.617647059,0.608695652,34,0.650525665,0.649350649,0.649828943
339,45,mt-at,1,33,10,10,24,0.76744186,0.76744186,0.76744186,43,0.705882353,0.705882353,0.705882353,34,0.74025974,0.74025974,0.74025974
339,46,mt-at,1,35,8,9,25,0.795454545,0.813953488,0.804597701,43,0.757575758,0.735294118,0.746268657,34,0.778728847,0.779220779,0.778842019
339,47,mt-at,0,37,6,12,22,0.755102041,0.860465116,0.804347826,43,0.785714286,0.647058824,0.709677419,34,0.768619136,0.766233766,0.762545309
339,48,mt-at,1,36,7,7,27,0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,0.818181818,0.818181818
339,49,mt-at,1,38,5,11,23,0.775510204,0.88372093,0.826086957,43,0.821428571,0.676470588,0.741935484,34,0.795785847,0.792207792,0.788929163
339,50,mt-at,0,38,5,11,23,0.775510204,0.88372093,0.826086957,43,0.821428571,0.676470588,0.741935484,34,0.795785847,0.792207792,0.788929163
339,51,mt-at,0,36,7,8,26,0.818181818,0.837209302,0.827586207,43,0.787878788,0.764705882,0.776119403,34,0.804801259,0.805194805,0.804860605
339,52,mt-at,0,36,7,13,21,0.734693878,0.837209302,0.782608696,43,0.75,0.617647059,0.677419355,34,0.741452425,0.74025974,0.736161454
339,53,mt-at,1,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
339,54,mt-at,1,35,8,17,17,0.673076923,0.813953488,0.736842105,43,0.68,0.5,0.576271186,34,0.676133866,0.675324675,0.665940661
339,55,mt-at,1,40,3,17,17,0.701754386,0.930232558,0.8,43,0.85,0.5,0.62962963,34,0.767213488,0.74025974,0.724771525
339,56,mt-at,1,36,7,7,27,0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,0.818181818,0.818181818
339,57,mt-at,1,38,5,14,20,0.730769231,0.88372093,0.8,43,0.8,0.588235294,0.677966102,34,0.761338661,0.753246753,0.746114902
339,58,mt-at,1,34,9,7,27,0.829268293,0.790697674,0.80952381,43,0.75,0.794117647,0.771428571,34,0.794266709,0.792207792,0.792702536
339,59,mt-at,0,40,3,15,19,0.727272727,0.930232558,0.816326531,43,0.863636364,0.558823529,0.678571429,34,0.787485242,0.766233766,0.755499602
339,60,mt-at,0,39,4,14,20,0.735849057,0.906976744,0.8125,43,0.833333333,0.588235294,0.689655172,34,0.778894062,0.766233766,0.758256829
339,61,mt-at,1,35,8,8,26,0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,0.792207792,0.792207792
339,62,mt-at,1,36,7,9,25,0.8,0.837209302,0.818181818,43,0.78125,0.735294118,0.757575758,34,0.791720779,0.792207792,0.791420701
339,63,mt-at,1,32,11,14,20,0.695652174,0.744186047,0.719101124,43,0.64516129,0.588235294,0.615384615,34,0.673357498,0.675324675,0.673304224
