type0_f1,type0_precision,type0_recall,type0_support,type1_f1,type1_precision,type1_recall,type1_support,f1,landmark_index,type1_1,type1_0,precision,pred,recall,sample_index,type0_1,type0_0
0.704225352,0.892857143,0.581395349,43,0.746987952,0.632653061,0.911764706,34,0.723107539,20,31,3,0.777961834,1,0.727272727,318,18,25
0.917647059,0.928571429,0.906976744,43,0.898550725,0.885714286,0.911764706,34,0.909214911,21,31,3,0.909647495,1,0.909090909,318,4,39
0.955555556,0.914893617,1,43,0.9375,1,0.882352941,34,0.947582973,22,30,4,0.952473059,1,0.948051948,318,0,43
0.977272727,0.955555556,1,43,0.96969697,1,0.941176471,34,0.973927588,23,32,2,0.975180375,1,0.974025974,318,0,43
0.976744186,0.976744186,0.976744186,43,0.970588235,0.970588235,0.970588235,34,0.974025974,24,33,1,0.974025974,1,0.974025974,318,1,42
0.790123457,0.842105263,0.744186047,43,0.767123288,0.717948718,0.823529412,34,0.779967538,25,28,6,0.787282893,1,0.779220779,318,11,32
0.833333333,0.853658537,0.813953488,43,0.8,0.777777778,0.823529412,34,0.818614719,26,28,6,0.820152747,1,0.818181818,318,8,35
0.853932584,0.826086957,0.88372093,43,0.8,0.838709677,0.764705882,34,0.830118196,27,26,8,0.831660625,1,0.831168831,318,5,38
0.844444444,0.808510638,0.88372093,43,0.78125,0.833333333,0.735294118,34,0.816540404,28,25,9,0.819471309,1,0.818181818,318,5,38
0.831460674,0.804347826,0.860465116,43,0.769230769,0.806451613,0.735294118,34,0.803982534,29,25,9,0.805276771,1,0.805194805,318,6,37
0.8,0.80952381,0.790697674,43,0.753623188,0.742857143,0.764705882,34,0.779521927,30,26,8,0.78008658,0,0.779220779,318,9,34
0.893617021,0.823529412,0.976744186,43,0.833333333,0.961538462,0.735294118,34,0.86699825,31,25,9,0.884468473,1,0.87012987,318,1,42
0.779220779,0.882352941,0.697674419,43,0.779220779,0.697674419,0.882352941,34,0.779220779,32,30,4,0.800806581,1,0.779220779,318,13,30
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,33,25,9,0.791720779,1,0.792207792,318,7,36
0.857142857,0.8125,0.906976744,43,0.793650794,0.862068966,0.735294118,34,0.829107401,34,25,9,0.834387595,1,0.831168831,318,4,39
0.869565217,0.816326531,0.930232558,43,0.806451613,0.892857143,0.735294118,34,0.841696873,35,25,9,0.850119268,1,0.844155844,318,3,40
0.8,0.730769231,0.88372093,43,0.677966102,0.8,0.588235294,34,0.746114902,36,20,14,0.761338661,0,0.753246753,318,5,38
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,37,26,8,0.804801259,1,0.805194805,318,7,36
0.765957447,0.705882353,0.837209302,43,0.633333333,0.730769231,0.558823529,34,0.70739615,38,19,15,0.716871364,0,0.714285714,318,7,36
0.8,0.730769231,0.88372093,43,0.677966102,0.8,0.588235294,34,0.746114902,39,20,14,0.761338661,0,0.753246753,318,5,38
0.85106383,0.784313725,0.930232558,43,0.766666667,0.884615385,0.676470588,34,0.81379755,40,23,11,0.82860277,1,0.818181818,318,3,40
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,41,25,9,0.791720779,0,0.792207792,318,7,36
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,42,25,9,0.791720779,0,0.792207792,318,7,36
0.764044944,0.739130435,0.790697674,43,0.676923077,0.709677419,0.647058824,34,0.725575548,43,22,12,0.726125207,0,0.727272727,318,9,34
0.7,0.614035088,0.813953488,43,0.444444444,0.6,0.352941176,34,0.587157287,44,12,22,0.607837776,0,0.61038961,318,8,35
0.781609195,0.772727273,0.790697674,43,0.71641791,0.727272727,0.705882353,34,0.752823433,45,24,10,0.752656434,0,0.753246753,318,9,34
0.808988764,0.782608696,0.837209302,43,0.738461538,0.774193548,0.705882353,34,0.777846872,46,24,10,0.778892916,1,0.779220779,318,7,36
0.822222222,0.787234043,0.860465116,43,0.75,0.8,0.705882353,34,0.79033189,47,24,10,0.792870959,0,0.792207792,318,6,37
0.833333333,0.853658537,0.813953488,43,0.8,0.777777778,0.823529412,34,0.818614719,48,28,6,0.820152747,0,0.818181818,318,8,35
0.8,0.80952381,0.790697674,43,0.753623188,0.742857143,0.764705882,34,0.779521927,49,26,8,0.78008658,0,0.779220779,318,9,34
0.828282828,0.732142857,0.953488372,43,0.690909091,0.904761905,0.558823529,34,0.767624295,50,19,15,0.808364255,0,0.779220779,318,2,41
0.8,0.765957447,0.837209302,43,0.71875,0.766666667,0.676470588,34,0.764123377,51,23,11,0.766270609,0,0.766233766,318,7,36
0.795454545,0.777777778,0.813953488,43,0.727272727,0.75,0.705882353,34,0.765348288,52,24,10,0.765512266,1,0.766233766,318,8,35
0.844444444,0.808510638,0.88372093,43,0.78125,0.833333333,0.735294118,34,0.816540404,53,25,9,0.819471309,1,0.818181818,318,5,38
0.765957447,0.705882353,0.837209302,43,0.633333333,0.730769231,0.558823529,34,0.70739615,54,19,15,0.716871364,0,0.714285714,318,7,36
0.755555556,0.723404255,0.790697674,43,0.65625,0.7,0.617647059,34,0.711706349,55,21,13,0.713069909,1,0.714285714,318,9,34
0.837209302,0.837209302,0.837209302,43,0.794117647,0.794117647,0.794117647,34,0.818181818,56,27,7,0.818181818,1,0.818181818,318,7,36
0.808510638,0.745098039,0.88372093,43,0.7,0.807692308,0.617647059,34,0.76059685,57,21,13,0.772737067,0,0.766233766,318,5,38
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,58,26,8,0.804801259,0,0.805194805,318,7,36
0.787234043,0.725490196,0.860465116,43,0.666666667,0.769230769,0.588235294,34,0.7339965,59,20,14,0.744804215,0,0.74025974,318,6,37
0.816326531,0.727272727,0.930232558,43,0.678571429,0.863636364,0.558823529,34,0.755499602,60,19,15,0.787485242,0,0.766233766,318,3,40
0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,61,26,8,0.792207792,1,0.792207792,318,8,35
0.808988764,0.782608696,0.837209302,43,0.738461538,0.774193548,0.705882353,34,0.777846872,62,24,10,0.778892916,1,0.779220779,318,7,36
0.719101124,0.695652174,0.744186047,43,0.615384615,0.64516129,0.588235294,34,0.673304224,63,20,14,0.673357498,1,0.675324675,318,11,32
0.804597701,0.795454545,0.813953488,43,0.746268657,0.757575758,0.735294118,34,0.778842019,64,25,9,0.778728847,0,0.779220779,318,8,35
0.853932584,0.826086957,0.88372093,43,0.8,0.838709677,0.764705882,34,0.830118196,65,26,8,0.831660625,1,0.831168831,318,5,38
0.813186813,0.770833333,0.860465116,43,0.73015873,0.793103448,0.676470588,34,0.776525062,66,23,11,0.780666891,1,0.779220779,318,6,37
0.78,0.684210526,0.906976744,43,0.592592593,0.8,0.470588235,34,0.697248677,67,16,18,0.735338346,0,0.714285714,318,4,39
0.72,0.631578947,0.837209302,43,0.481481481,0.65,0.382352941,34,0.614680135,68,13,21,0.639712919,1,0.636363636,318,7,36
0.829787234,0.764705882,0.906976744,43,0.733333333,0.846153846,0.647058824,34,0.7871972,69,22,12,0.800669918,1,0.792207792,318,4,39
0.769230769,0.729166667,0.813953488,43,0.666666667,0.724137931,0.617647059,34,0.723942724,70,21,13,0.726946186,1,0.727272727,318,8,35
0.746987952,0.775,0.720930233,43,0.704225352,0.675675676,0.735294118,34,0.728105765,71,25,9,0.731142506,1,0.727272727,318,12,31
0.76744186,0.76744186,0.76744186,43,0.705882353,0.705882353,0.705882353,34,0.74025974,72,24,10,0.74025974,0,0.74025974,318,10,33
0.787234043,0.725490196,0.860465116,43,0.666666667,0.769230769,0.588235294,34,0.7339965,73,20,14,0.744804215,0,0.74025974,318,6,37
0.821052632,0.75,0.906976744,43,0.711864407,0.84,0.617647059,34,0.772839649,74,21,13,0.78974026,1,0.779220779,318,4,39
0.752475248,0.655172414,0.88372093,43,0.528301887,0.736842105,0.411764706,34,0.653489608,75,14,20,0.691234355,0,0.675324675,318,5,38
0.701030928,0.62962963,0.790697674,43,0.49122807,0.608695652,0.411764706,34,0.608390705,76,14,20,0.620386055,0,0.623376623,318,9,34
0.764044944,0.739130435,0.790697674,43,0.676923077,0.709677419,0.647058824,34,0.725575548,77,22,12,0.726125207,1,0.727272727,318,9,34
0.714285714,0.731707317,0.697674419,43,0.657142857,0.638888889,0.676470588,34,0.689053803,78,23,11,0.690722557,0,0.688311688,318,13,30
0.813186813,0.770833333,0.860465116,43,0.73015873,0.793103448,0.676470588,34,0.776525062,79,23,11,0.780666891,0,0.779220779,318,6,37
0.786516854,0.760869565,0.813953488,43,0.707692308,0.741935484,0.676470588,34,0.75171121,80,23,11,0.752509062,1,0.753246753,318,8,35
0.8125,0.735849057,0.906976744,43,0.689655172,0.833333333,0.588235294,34,0.758256829,81,20,14,0.778894062,0,0.766233766,318,4,39
0.775510204,0.690909091,0.88372093,43,0.607142857,0.772727273,0.5,34,0.701166181,82,17,17,0.7270366,1,0.714285714,318,5,38
0.78,0.684210526,0.906976744,43,0.592592593,0.8,0.470588235,34,0.697248677,83,16,18,0.735338346,1,0.714285714,318,4,39
0.770833333,0.698113208,0.860465116,43,0.620689655,0.75,0.529411765,34,0.704536125,84,18,16,0.721024259,1,0.714285714,318,6,37
0.772727273,0.755555556,0.790697674,43,0.696969697,0.71875,0.676470588,34,0.739275876,85,23,11,0.739303752,1,0.74025974,318,9,34
0.787234043,0.725490196,0.860465116,43,0.666666667,0.769230769,0.588235294,34,0.7339965,86,20,14,0.744804215,0,0.74025974,318,6,37
0.795454545,0.777777778,0.813953488,43,0.727272727,0.75,0.705882353,34,0.765348288,87,24,10,0.765512266,1,0.766233766,318,8,35
0.854166667,0.773584906,0.953488372,43,0.75862069,0.916666667,0.647058824,34,0.811977534,88,22,12,0.836763865,0,0.818181818,318,2,41
0.804347826,0.755102041,0.860465116,43,0.709677419,0.785714286,0.647058824,34,0.762545309,89,22,12,0.768619136,0,0.766233766,318,6,37
0.755555556,0.723404255,0.790697674,43,0.65625,0.7,0.617647059,34,0.711706349,90,21,13,0.713069909,1,0.714285714,318,9,34
0.786516854,0.760869565,0.813953488,43,0.707692308,0.741935484,0.676470588,34,0.75171121,91,23,11,0.752509062,1,0.753246753,318,8,35
0.760869565,0.714285714,0.813953488,43,0.64516129,0.714285714,0.588235294,34,0.7097776,92,20,14,0.714285714,1,0.714285714,318,8,35
0.774193548,0.72,0.837209302,43,0.655737705,0.740740741,0.588235294,34,0.721888371,93,20,14,0.729158249,1,0.727272727,318,7,36
0.833333333,0.754716981,0.930232558,43,0.724137931,0.875,0.617647059,34,0.785117182,94,21,13,0.807828963,0,0.792207792,318,3,40
0.85106383,0.784313725,0.930232558,43,0.766666667,0.884615385,0.676470588,34,0.81379755,95,23,11,0.82860277,1,0.818181818,318,3,40
0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,96,26,8,0.792207792,0,0.792207792,318,8,35
0.835164835,0.791666667,0.88372093,43,0.761904762,0.827586207,0.705882353,34,0.802816231,97,24,10,0.807527243,1,0.805194805,318,5,38
0.757894737,0.692307692,0.837209302,43,0.610169492,0.72,0.529411765,34,0.692665408,98,18,16,0.704535465,1,0.701298701,318,7,36
0.795698925,0.74,0.860465116,43,0.68852459,0.777777778,0.617647059,34,0.748375193,99,21,13,0.756681097,0,0.753246753,318,6,37
0.836734694,0.745454545,0.953488372,43,0.714285714,0.909090909,0.588235294,34,0.782666313,100,20,14,0.817709563,0,0.792207792,318,2,41
0.817204301,0.76,0.88372093,43,0.721311475,0.814814815,0.647058824,34,0.774862014,101,22,12,0.784203944,0,0.779220779,318,5,38
0.813953488,0.813953488,0.813953488,43,0.764705882,0.764705882,0.764705882,34,0.792207792,102,26,8,0.792207792,1,0.792207792,318,8,35
0.824742268,0.740740741,0.930232558,43,0.701754386,0.869565217,0.588235294,34,0.770435931,103,20,14,0.797624276,1,0.779220779,318,3,40
0.825,0.891891892,0.76744186,43,0.810810811,0.75,0.882352941,34,0.818734644,104,30,4,0.829238329,1,0.818181818,318,10,33
0.915662651,0.95,0.88372093,43,0.901408451,0.864864865,0.941176471,34,0.909368588,105,32,2,0.912407862,1,0.909090909,318,5,38
0.823529412,0.833333333,0.813953488,43,0.782608696,0.771428571,0.794117647,34,0.805460524,106,27,7,0.805998763,1,0.805194805,318,8,35
0.75862069,0.75,0.76744186,43,0.686567164,0.696969697,0.676470588,34,0.726804847,107,23,11,0.726584022,1,0.727272727,318,10,33
0.714285714,0.731707317,0.697674419,43,0.657142857,0.638888889,0.676470588,34,0.689053803,108,23,11,0.690722557,0,0.688311688,318,13,30
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,109,26,8,0.804801259,1,0.805194805,318,7,36
0.740740741,0.789473684,0.697674419,43,0.712328767,0.666666667,0.764705882,34,0.728195194,110,26,8,0.735247209,1,0.727272727,318,13,30
0.857142857,0.8125,0.906976744,43,0.793650794,0.862068966,0.735294118,34,0.829107401,111,25,9,0.834387595,0,0.831168831,318,4,39
0.873563218,0.863636364,0.88372093,43,0.835820896,0.848484848,0.823529412,34,0.856897777,112,28,6,0.856946084,0,0.857142857,318,5,38
0.880952381,0.902439024,0.860465116,43,0.857142857,0.833333333,0.882352941,34,0.870439085,113,30,4,0.871924823,1,0.87012987,318,6,37
0.860759494,0.944444444,0.790697674,43,0.853333333,0.780487805,0.941176471,34,0.85748041,114,32,2,0.872048006,1,0.857142857,318,9,34
0.903225806,0.84,0.976744186,43,0.852459016,0.962962963,0.764705882,34,0.880809302,115,26,8,0.894295334,1,0.883116883,318,1,42
0.879120879,0.833333333,0.930232558,43,0.825396825,0.896551724,0.764705882,34,0.85539857,116,26,8,0.861247947,1,0.857142857,318,3,40
0.863157895,0.788461538,0.953488372,43,0.779661017,0.92,0.676470588,34,0.826289144,117,23,11,0.846543457,1,0.831168831,318,2,41
0.829787234,0.764705882,0.906976744,43,0.733333333,0.846153846,0.647058824,34,0.7871972,118,22,12,0.800669918,0,0.792207792,318,4,39
0.725,0.783783784,0.674418605,43,0.702702703,0.65,0.764705882,34,0.71515444,119,26,8,0.724710425,0,0.714285714,318,14,29
0.8,0.80952381,0.790697674,43,0.753623188,0.742857143,0.764705882,34,0.779521927,120,26,8,0.78008658,1,0.779220779,318,9,34
0.891566265,0.925,0.860465116,43,0.873239437,0.837837838,0.911764706,34,0.883473899,121,31,3,0.886512812,1,0.883116883,318,6,37
0.846153846,0.942857143,0.76744186,43,0.842105263,0.761904762,0.941176471,34,0.84436616,122,32,2,0.862956092,1,0.844155844,318,10,33
0.839506173,0.894736842,0.790697674,43,0.821917808,0.769230769,0.882352941,34,0.831739882,123,30,4,0.839318576,1,0.831168831,318,9,34
0.896551724,0.886363636,0.906976744,43,0.865671642,0.878787879,0.852941176,34,0.882916363,124,29,5,0.883018497,1,0.883116883,318,4,39
0.823529412,0.833333333,0.813953488,43,0.782608696,0.771428571,0.794117647,34,0.805460524,125,27,7,0.805998763,1,0.805194805,318,8,35
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,126,25,9,0.791720779,0,0.792207792,318,7,36
0.869565217,0.816326531,0.930232558,43,0.806451613,0.892857143,0.735294118,34,0.841696873,127,25,9,0.850119268,0,0.844155844,318,3,40
0.686567164,0.958333333,0.534883721,43,0.75862069,0.622641509,0.970588235,34,0.718383007,128,33,1,0.810105775,1,0.727272727,318,20,23
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,129,33,1,0.987308146,1,0.987012987,318,0,43
0.952380952,0.975609756,0.930232558,43,0.942857143,0.916666667,0.970588235,34,0.948175634,130,33,1,0.949582937,1,0.948051948,318,3,40
0.75,0.931034483,0.627906977,43,0.780487805,0.666666667,0.941176471,34,0.763462148,131,32,2,0.814300642,1,0.766233766,318,16,27
0.846153846,0.942857143,0.76744186,43,0.842105263,0.761904762,0.941176471,34,0.84436616,132,32,2,0.862956092,1,0.844155844,318,10,33
0.942528736,0.931818182,0.953488372,43,0.925373134,0.939393939,0.911764706,34,0.934953535,133,31,3,0.935163322,1,0.935064935,318,2,41
0.656716418,0.916666667,0.511627907,43,0.735632184,0.603773585,0.941176471,34,0.691562341,134,32,2,0.778506085,1,0.701298701,318,21,22
0.913580247,0.973684211,0.860465116,43,0.904109589,0.846153846,0.970588235,34,0.909398398,135,33,1,0.917372102,1,0.909090909,318,6,37
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,136,33,1,0.987308146,1,0.987012987,318,0,43
0.988235294,1,0.976744186,43,0.985507246,0.971428571,1,34,0.987030702,137,34,0,0.987384045,1,0.987012987,318,1,42
1,1,1,43,1,1,1,34,1,138,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,139,34,0,1,1,1,318,0,43
0.988235294,1,0.976744186,43,0.985507246,0.971428571,1,34,0.987030702,140,34,0,0.987384045,1,0.987012987,318,1,42
1,1,1,43,1,1,1,34,1,141,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,142,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,143,34,0,1,1,1,318,0,43
0.988235294,1,0.976744186,43,0.985507246,0.971428571,1,34,0.987030702,144,34,0,0.987384045,1,0.987012987,318,1,42
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,145,0,34,0.311856974,0,0.558441558,318,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,146,0,34,0.311856974,0,0.558441558,318,0,43
1,1,1,43,1,1,1,34,1,147,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,148,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,149,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,150,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,151,34,0,1,1,1,318,0,43
1,1,1,43,1,1,1,34,1,152,34,0,1,1,1,318,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,1,0,34,0.311856974,0,0.558441558,21,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,2,0,34,0.311856974,0,0.558441558,21,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,3,0,34,0.311856974,0,0.558441558,21,0,43
1,1,1,43,1,1,1,34,1,4,34,0,1,1,1,21,0,43
1,1,1,43,1,1,1,34,1,5,34,0,1,1,1,21,0,43
1,1,1,43,1,1,1,34,1,6,34,0,1,1,1,21,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,7,0,34,0.311856974,0,0.558441558,21,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,8,0,34,0.311856974,0,0.558441558,21,0,43
1,1,1,43,1,1,1,34,1,9,34,0,1,1,1,21,0,43
1,1,1,43,1,1,1,34,1,10,34,0,1,1,1,21,0,43
0.964705882,0.976190476,0.953488372,43,0.956521739,0.942857143,0.970588235,34,0.961092105,11,33,1,0.961471861,1,0.961038961,21,2,41
1,1,1,43,1,1,1,34,1,12,34,0,1,1,1,21,0,43
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,13,33,1,0.987308146,1,0.987012987,21,0,43
0.926829268,0.974358974,0.88372093,43,0.916666667,0.868421053,0.970588235,34,0.922341886,14,33,1,0.927581191,1,0.922077922,21,5,38
0.988505747,0.977272727,1,43,0.985074627,1,0.970588235,34,0.986990707,15,33,1,0.987308146,1,0.987012987,21,0,43
0.716666667,0.558441558,1,43,0,0,0,34,0.40021645,16,0,34,0.311856974,0,0.558441558,21,0,43
0.926829268,0.974358974,0.88372093,43,0.916666667,0.868421053,0.970588235,34,0.922341886,17,33,1,0.927581191,1,0.922077922,21,5,38
0.952380952,0.975609756,0.930232558,43,0.942857143,0.916666667,0.970588235,34,0.948175634,18,33,1,0.949582937,1,0.948051948,21,3,40
0.746666667,0.875,0.651162791,43,0.759493671,0.666666667,0.882352941,34,0.752330539,19,30,4,0.783008658,1,0.753246753,21,15,28
0.704225352,0.892857143,0.581395349,43,0.746987952,0.632653061,0.911764706,34,0.723107539,20,31,3,0.777961834,1,0.727272727,21,18,25
0.917647059,0.928571429,0.906976744,43,0.898550725,0.885714286,0.911764706,34,0.909214911,21,31,3,0.909647495,1,0.909090909,21,4,39
0.955555556,0.914893617,1,43,0.9375,1,0.882352941,34,0.947582973,22,30,4,0.952473059,1,0.948051948,21,0,43
0.977272727,0.955555556,1,43,0.96969697,1,0.941176471,34,0.973927588,23,32,2,0.975180375,1,0.974025974,21,0,43
0.976744186,0.976744186,0.976744186,43,0.970588235,0.970588235,0.970588235,34,0.974025974,24,33,1,0.974025974,1,0.974025974,21,1,42
0.790123457,0.842105263,0.744186047,43,0.767123288,0.717948718,0.823529412,34,0.779967538,25,28,6,0.787282893,1,0.779220779,21,11,32
0.833333333,0.853658537,0.813953488,43,0.8,0.777777778,0.823529412,34,0.818614719,26,28,6,0.820152747,1,0.818181818,21,8,35
0.853932584,0.826086957,0.88372093,43,0.8,0.838709677,0.764705882,34,0.830118196,27,26,8,0.831660625,1,0.831168831,21,5,38
0.844444444,0.808510638,0.88372093,43,0.78125,0.833333333,0.735294118,34,0.816540404,28,25,9,0.819471309,1,0.818181818,21,5,38
0.831460674,0.804347826,0.860465116,43,0.769230769,0.806451613,0.735294118,34,0.803982534,29,25,9,0.805276771,1,0.805194805,21,6,37
0.790697674,0.790697674,0.790697674,43,0.735294118,0.735294118,0.735294118,34,0.766233766,30,25,9,0.766233766,1,0.766233766,21,9,34
0.893617021,0.823529412,0.976744186,43,0.833333333,0.961538462,0.735294118,34,0.86699825,31,25,9,0.884468473,1,0.87012987,21,1,42
0.779220779,0.882352941,0.697674419,43,0.779220779,0.697674419,0.882352941,34,0.779220779,32,30,4,0.800806581,1,0.779220779,21,13,30
0.818181818,0.8,0.837209302,43,0.757575758,0.78125,0.735294118,34,0.791420701,33,25,9,0.791720779,1,0.792207792,21,7,36
0.857142857,0.8125,0.906976744,43,0.793650794,0.862068966,0.735294118,34,0.829107401,34,25,9,0.834387595,1,0.831168831,21,4,39
0.869565217,0.816326531,0.930232558,43,0.806451613,0.892857143,0.735294118,34,0.841696873,35,25,9,0.850119268,1,0.844155844,21,3,40
0.791666667,0.716981132,0.88372093,43,0.655172414,0.791666667,0.558823529,34,0.731396477,36,19,15,0.74995916,1,0.74025974,21,5,38
0.827586207,0.818181818,0.837209302,43,0.776119403,0.787878788,0.764705882,34,0.804860605,37,26,8,0.804801259,1,0.805194805,21,7,36
0.783505155,0.703703704,0.88372093,43,0.631578947,0.782608696,0.529411765,34,0.716420855,38,18,16,0.738544869,1,0.727272727,21,5,38
0.791666667,0.716981132,0.88372093,43,0.655172414,0.791666667,0.558823529,34,0.731396477,39,19,15,0.74995916,1,0.74025974,21,5,38
