sample_index,pts,r,stype,landmark_index
321,0,8.363284334,mt-zrf,116
323,1231,6.323625455,mt-zrf,116
324,0,8.363284334,mt-zrf,116
325,0,8.363284334,mt-zrf,116
326,2156,5.850456452,mt-zrf,116
327,0,8.363284334,mt-zrf,116
328,0,8.363284334,mt-zrf,116
329,8513,8.181549198,mt-zrf,116
330,3606,3.35241593,mt-zrf,116
331,3644,3.61200081,mt-zrf,116
332,1872,6.633112316,mt-zrf,116
333,103,11.54880024,mt-zrf,116
334,358,4.92390438,mt-zrf,116
335,2890,5.703824996,mt-zrf,116
336,91,8.064020248,mt-zrf,116
337,189,18.10000703,mt-zrf,116
338,7128,7.113830384,mt-zrf,116
339,3482,7.836820864,mt-zrf,116
340,0,8.363284334,mt-zrf,116
4,3043,3.410057785,mt-zrf,116
5,2736,4.502473799,mt-zrf,116
6,3650,3.457865222,mt-zrf,116
1,821,1.897458696,mt-zrf,117
101,3732,5.42741504,wt-zrf,117
102,519,7.826328746,wt-zrf,117
103,446,16.02754181,wt-zrf,117
104,98,6.593596691,wt-zrf,117
105,36,8.640783242,wt-zrf,117
106,1179,2.536620185,wt-zrf,117
107,1196,2.804588555,wt-zrf,117
108,954,4.95821851,wt-zrf,117
109,227,7.954114607,wt-zrf,117
110,2807,5.985291181,wt-zrf,117
111,91,6.552817561,wt-zrf,117
112_1,937,9.538144747,wt-zrf,117
112_2,1243,3.335675805,mt-zrf,117
113,32,21.29370135,wt-zrf,117
114,4260,5.620903216,wt-zrf,117
115,84,12.64298818,wt-zrf,117
116,342,9.071969459,wt-zrf,117
117,4,14.53993421,wt-zrf,117
118,670,2.649617322,wt-zrf,117
119,196,11.07085319,wt-zrf,117
120,1543,4.93940561,wt-zrf,117
121,2041,5.336980837,wt-zrf,117
122,2292,4.441377918,wt-zrf,117
123,2008,4.171328425,wt-zrf,117
124,7940,5.069240463,wt-zrf,117
125,0,13.18719338,wt-zrf,117
126,250,14.64911937,wt-zrf,117
127,2860,5.534655589,wt-zrf,117
128,408,16.33407029,wt-zrf,117
129,564,7.394653426,wt-zrf,117
130,309,11.22591933,wt-zrf,117
131,380,1.717601709,wt-zrf,117
132,90,19.11041479,wt-zrf,117
133,1608,7.119246659,wt-zrf,117
134,931,6.404609867,wt-zrf,117
135,1808,4.248846441,wt-zrf,117
136,3913,3.972555355,wt-zrf,117
137,188,11.04344475,wt-zrf,117
138,0,13.18719338,wt-zrf,117
139,231,7.445615807,wt-zrf,117
140,4268,4.759063334,wt-zrf,117
141,112,6.881402896,wt-zrf,117
142,566,3.174869531,wt-zrf,117
143,747,8.111311438,wt-zrf,117
152,1357,2.537283632,mt-zrf,117
172,283,1.180081531,mt-zrf,117
19,1852,2.966399112,mt-zrf,117
2,1497,2.698100252,mt-zrf,117
21,5178,5.077944323,mt-zrf,117
24,52,1.595201561,mt-zrf,117
3,4107,4.470221219,mt-zrf,117
317,235,10.39992568,mt-zrf,117
318,1197,2.901863795,mt-zrf,117
319,51,0.756674605,mt-zrf,117
320,927,4.289853582,mt-zrf,117
321,123,6.705555549,mt-zrf,117
323,392,2.057248205,mt-zrf,117
324,0,8.380153746,mt-zrf,117
325,0,8.380153746,mt-zrf,117
326,712,4.090300164,mt-zrf,117
327,0,8.380153746,mt-zrf,117
328,0,8.380153746,mt-zrf,117
329,5022,7.355448631,mt-zrf,117
330,3591,3.089120808,mt-zrf,117
331,6151,4.605573438,mt-zrf,117
332,3792,6.232005731,mt-zrf,117
333,21,10.45506901,mt-zrf,117
334,3509,8.481924829,mt-zrf,117
335,974,4.355772357,mt-zrf,117
336,77,7.537015138,mt-zrf,117
337,10,14.2572023,mt-zrf,117
338,3097,3.718049339,mt-zrf,117
339,3257,3.775117645,mt-zrf,117
340,0,8.380153746,mt-zrf,117
4,3719,3.442280827,mt-zrf,117
5,6279,7.193186365,mt-zrf,117
6,11525,6.303515246,mt-zrf,117
1,873,1.466199297,mt-zrf,118
101,4357,10.55430756,wt-zrf,118
102,894,2.893582132,wt-zrf,118
103,111,2.961266489,wt-zrf,118
104,23,9.495945611,wt-zrf,118
105,299,16.51793678,wt-zrf,118
106,1160,3.423726432,wt-zrf,118
107,1120,6.810543414,wt-zrf,118
108,707,4.919523819,wt-zrf,118
109,739,5.499300261,wt-zrf,118
110,1516,8.626182893,wt-zrf,118
111,5,10.91552098,wt-zrf,118
112_1,3055,5.380509917,wt-zrf,118
112_2,15613,9.505249286,mt-zrf,118
113,88,19.66893632,wt-zrf,118
114,1515,8.098588462,wt-zrf,118
115,566,16.38693686,wt-zrf,118
116,774,13.72768988,wt-zrf,118
117,92,12.62111517,wt-zrf,118
118,375,2.615782249,wt-zrf,118
119,330,10.6806056,wt-zrf,118
120,993,5.009093049,wt-zrf,118
121,3921,7.663760007,wt-zrf,118
122,794,3.023867617,wt-zrf,118
123,1679,4.977653342,wt-zrf,118
124,1844,4.874765642,wt-zrf,118
125,0,13.62108683,wt-zrf,118
126,115,7.723140079,wt-zrf,118
127,3056,4.623251622,wt-zrf,118
128,961,17.47215472,wt-zrf,118
129,2003,6.140396049,wt-zrf,118
130,192,6.596491106,wt-zrf,118
131,256,1.679488857,wt-zrf,118
132,5,11.82169078,wt-zrf,118
133,6170,7.068245251,wt-zrf,118
134,1771,13.56174174,wt-zrf,118
135,7477,5.172175004,wt-zrf,118
136,3565,5.269279759,wt-zrf,118
137,65,13.75508634,wt-zrf,118
138,0,13.62108683,wt-zrf,118
139,1952,6.780611066,wt-zrf,118
140,7390,5.856488775,wt-zrf,118
141,1360,14.18058428,wt-zrf,118
142,1144,10.60348665,wt-zrf,118
143,964,3.851990832,wt-zrf,118
152,5500,6.116655918,mt-zrf,118
172,372,1.523076677,mt-zrf,118
19,2315,2.865541693,mt-zrf,118
2,1155,2.132708267,mt-zrf,118
21,10139,5.50944732,mt-zrf,118
24,309,2.145423304,mt-zrf,118
3,1780,3.836067808,mt-zrf,118
317,0,10.90496541,mt-zrf,118
318,959,2.080141942,mt-zrf,118
319,60,1.666979944,mt-zrf,118
320,5813,20.14125614,mt-zrf,118
321,131,7.861182688,mt-zrf,118
323,327,4.461626139,mt-zrf,118
324,0,10.90496541,mt-zrf,118
325,0,10.90496541,mt-zrf,118
326,111,3.640062505,mt-zrf,118
327,0,10.90496541,mt-zrf,118
328,0,10.90496541,mt-zrf,118
329,14183,13.37852893,mt-zrf,118
330,11461,6.445333235,mt-zrf,118
331,9888,6.309882086,mt-zrf,118
332,3604,7.085049011,mt-zrf,118
333,32,14.0665324,mt-zrf,118
334,2766,5.395518094,mt-zrf,118
335,542,3.078203263,mt-zrf,118
336,194,13.55393214,mt-zrf,118
337,0,10.90496541,mt-zrf,118
338,3188,4.251825612,mt-zrf,118
339,688,2.792934904,mt-zrf,118
340,0,10.90496541,mt-zrf,118
4,17302,8.892480999,mt-zrf,118
5,6007,6.686943197,mt-zrf,118
6,21590,7.913844147,mt-zrf,118
1,2022,3.562078914,mt-zrf,119
101,425,3.61443267,wt-zrf,119
102,918,11.35754017,wt-zrf,119
103,39,31.14208687,wt-zrf,119
104,0,13.89705615,wt-zrf,119
105,436,24.81703536,wt-zrf,119
106,976,5.602727834,wt-zrf,119
107,1260,5.627901278,wt-zrf,119
108,1479,1.903393577,wt-zrf,119
109,553,12.51320141,wt-zrf,119
110,797,6.26131489,wt-zrf,119
111,0,13.89705615,wt-zrf,119
112_1,522,15.4744309,wt-zrf,119
112_2,3062,4.589053364,mt-zrf,119
113,870,18.10470104,wt-zrf,119
114,2230,8.643372084,wt-zrf,119
115,867,26.69056672,wt-zrf,119
116,3079,6.948528074,wt-zrf,119
117,92,14.77907239,wt-zrf,119
118,6,0.294071631,wt-zrf,119
119,142,7.03124061,wt-zrf,119
120,308,4.235739972,wt-zrf,119
121,213,0.933069667,wt-zrf,119
122,661,3.621551804,wt-zrf,119
123,526,5.516052894,wt-zrf,119
124,1417,4.65817226,wt-zrf,119
125,0,13.89705615,wt-zrf,119
126,666,25.7663633,wt-zrf,119
127,1627,3.419249646,wt-zrf,119
128,324,6.798212999,wt-zrf,119
129,2181,4.748070503,wt-zrf,119
130,828,20.42994997,wt-zrf,119
131,824,4.591733908,wt-zrf,119
132,82,21.46806738,wt-zrf,119
133,3094,5.349317697,wt-zrf,119
134,1594,14.21977857,wt-zrf,119
135,2734,3.071929752,wt-zrf,119
136,8422,7.022912477,wt-zrf,119
137,972,10.9056187,wt-zrf,119
138,0,13.89705615,wt-zrf,119
139,3200,8.697357718,wt-zrf,119
140,5221,4.419637499,wt-zrf,119
141,2352,15.49816981,wt-zrf,119
142,1661,19.48031642,wt-zrf,119
143,1525,2.485958743,wt-zrf,119
152,893,2.38605126,mt-zrf,119
172,3036,6.026612994,mt-zrf,119
19,3690,4.245227689,mt-zrf,119
2,617,1.609059953,mt-zrf,119
21,4294,3.106855771,mt-zrf,119
24,429,2.226883494,mt-zrf,119
3,621,1.776503038,mt-zrf,119
317,0,9.295033996,mt-zrf,119
318,2299,4.266907781,mt-zrf,119
319,165,1.93640451,mt-zrf,119
320,1003,15.686042,mt-zrf,119
321,0,9.295033996,mt-zrf,119
323,135,1.600772511,mt-zrf,119
324,0,9.295033996,mt-zrf,119
325,0,9.295033996,mt-zrf,119
326,11,5.921816136,mt-zrf,119
327,0,9.295033996,mt-zrf,119
328,6,3.163620575,mt-zrf,119
329,2354,15.66869138,mt-zrf,119
330,1061,2.376249221,mt-zrf,119
331,139,7.745911014,mt-zrf,119
332,586,7.431486274,mt-zrf,119
333,48,14.97705384,mt-zrf,119
334,1401,5.241619946,mt-zrf,119
335,2230,9.213068244,mt-zrf,119
336,278,10.96768753,mt-zrf,119
337,0,9.295033996,mt-zrf,119
338,4544,5.345272435,mt-zrf,119
339,786,6.884930427,mt-zrf,119
340,0,9.295033996,mt-zrf,119
4,8543,5.305877217,mt-zrf,119
5,5783,4.705980632,mt-zrf,119
6,5449,4.293759041,mt-zrf,119
1,2335,3.408491615,mt-zrf,120
101,1462,2.721984755,wt-zrf,120
102,532,2.144428285,wt-zrf,120
103,248,11.95195914,wt-zrf,120
104,0,10.75849039,wt-zrf,120
105,210,6.633071775,wt-zrf,120
106,434,1.957747928,wt-zrf,120
107,478,4.515836602,wt-zrf,120
108,4619,6.417573554,wt-zrf,120
109,269,2.500539332,wt-zrf,120
110,3140,5.733567807,wt-zrf,120
111,0,10.75849039,wt-zrf,120
112_1,1327,4.80424038,wt-zrf,120
112_2,1390,2.521193211,mt-zrf,120
113,180,15.04231393,wt-zrf,120
114,1323,5.131631135,wt-zrf,120
115,184,7.420345591,wt-zrf,120
116,1024,5.75599318,wt-zrf,120
117,189,17.43229477,wt-zrf,120
118,3,0.214848804,wt-zrf,120
119,1,11.84639116,wt-zrf,120
120,581,4.602318039,wt-zrf,120
121,274,1.141406219,wt-zrf,120
122,853,3.246222139,wt-zrf,120
123,0,10.75849039,wt-zrf,120
124,284,4.022206768,wt-zrf,120
125,0,10.75849039,wt-zrf,120
126,588,29.82411744,wt-zrf,120
127,2121,4.569017715,wt-zrf,120
128,87,4.349680081,wt-zrf,120
129,634,3.2663894,wt-zrf,120
130,822,23.65857848,wt-zrf,120
131,1736,5.537623845,wt-zrf,120
132,158,30.77911184,wt-zrf,120
133,2891,5.929569461,wt-zrf,120
134,139,2.813759319,wt-zrf,120
135,306,1.062542229,wt-zrf,120
136,2601,5.504214684,wt-zrf,120
137,2036,9.993868852,wt-zrf,120
138,0,10.75849039,wt-zrf,120
139,1771,7.993900849,wt-zrf,120
140,3353,3.340988492,wt-zrf,120
141,4927,8.416051256,wt-zrf,120
142,2482,9.936519769,wt-zrf,120
143,2885,5.254275708,wt-zrf,120
152,128,1.592540783,mt-zrf,120
172,365,1.718780087,mt-zrf,120
19,950,4.171269342,mt-zrf,120
2,123,0.599577321,mt-zrf,120
21,1679,2.002391543,mt-zrf,120
24,132,2.384121043,mt-zrf,120
3,1055,2.582767466,mt-zrf,120
317,0,7.019601042,mt-zrf,120
318,775,2.801503443,mt-zrf,120
319,13,0.880643593,mt-zrf,120
320,2393,10.86241944,mt-zrf,120
321,0,7.019601042,mt-zrf,120
323,346,1.384954743,mt-zrf,120
324,0,7.019601042,mt-zrf,120
325,0,7.019601042,mt-zrf,120
326,13,5.534129513,mt-zrf,120
327,0,7.019601042,mt-zrf,120
328,8,0.929355824,mt-zrf,120
329,4,4.474632176,mt-zrf,120
330,62,0.610319923,mt-zrf,120
331,0,7.019601042,mt-zrf,120
332,675,7.852368019,mt-zrf,120
333,24,7.857864479,mt-zrf,120
334,1374,9.162479656,mt-zrf,120
335,411,3.509800521,mt-zrf,120
336,156,3.707335025,mt-zrf,120
337,0,7.019601042,mt-zrf,120
338,5908,5.79340815,mt-zrf,120
339,3333,8.091056848,mt-zrf,120
340,0,7.019601042,mt-zrf,120
4,5238,3.793356242,mt-zrf,120
5,6953,5.832822159,mt-zrf,120
6,4544,4.998733538,mt-zrf,120
1,0,6.236692295,mt-zrf,121
101,243,2.499527165,wt-zrf,121
102,1007,7.118942503,wt-zrf,121
103,334,4.550829065,wt-zrf,121
104,0,9.193995798,wt-zrf,121
105,299,9.133423979,wt-zrf,121
106,0,9.193995798,wt-zrf,121
107,0,9.193995798,wt-zrf,121
108,581,2.159038197,wt-zrf,121
109,52,5.163072945,wt-zrf,121
110,429,2.99909136,wt-zrf,121
111,0,9.193995798,wt-zrf,121
112_1,495,2.04310738,wt-zrf,121
112_2,0,6.236692295,mt-zrf,121
113,190,11.13557225,wt-zrf,121
114,0,9.193995798,wt-zrf,121
115,1707,3.934241301,wt-zrf,121
116,98,4.99806654,wt-zrf,121
117,8,3.52168587,wt-zrf,121
118,0,9.193995798,wt-zrf,121
119,0,9.193995798,wt-zrf,121
120,0,9.193995798,wt-zrf,121
121,30,1.299621655,wt-zrf,121
122,0,9.193995798,wt-zrf,121
123,0,9.193995798,wt-zrf,121
124,0,9.193995798,wt-zrf,121
125,0,9.193995798,wt-zrf,121
126,493,9.057163924,wt-zrf,121
127,0,9.193995798,wt-zrf,121
128,432,2.726365085,wt-zrf,121
129,0,9.193995798,wt-zrf,121
130,1434,6.10467347,wt-zrf,121
131,1365,5.406873264,wt-zrf,121
132,0,9.193995798,wt-zrf,121
133,2,1.099265287,wt-zrf,121
134,0,9.193995798,wt-zrf,121
135,0,9.193995798,wt-zrf,121
136,13,5.066435466,wt-zrf,121
137,2041,7.565966452,wt-zrf,121
138,0,9.193995798,wt-zrf,121
139,3414,4.596997899,wt-zrf,121
140,146,1.69528586,wt-zrf,121
141,86,2.249881172,wt-zrf,121
142,1243,6.059369282,wt-zrf,121
143,1940,5.61477949,wt-zrf,121
152,0,6.236692295,mt-zrf,121
172,34,4.858047535,mt-zrf,121
19,0,6.236692295,mt-zrf,121
2,0,6.236692295,mt-zrf,121
21,1478,1.800743552,mt-zrf,121
24,0,6.236692295,mt-zrf,121
3,0,6.236692295,mt-zrf,121
317,0,6.236692295,mt-zrf,121
318,0,6.236692295,mt-zrf,121
319,0,6.236692295,mt-zrf,121
320,516,4.03382283,mt-zrf,121
321,0,6.236692295,mt-zrf,121
323,0,6.236692295,mt-zrf,121
324,0,6.236692295,mt-zrf,121
325,0,6.236692295,mt-zrf,121
326,0,6.236692295,mt-zrf,121
327,0,6.236692295,mt-zrf,121
328,0,6.236692295,mt-zrf,121
329,0,6.236692295,mt-zrf,121
330,0,6.236692295,mt-zrf,121
331,0,6.236692295,mt-zrf,121
332,0,6.236692295,mt-zrf,121
333,6,3.943716257,mt-zrf,121
334,1971,4.253090889,mt-zrf,121
335,0,6.236692295,mt-zrf,121
336,67,1.383359959,mt-zrf,121
337,0,6.236692295,mt-zrf,121
338,0,6.236692295,mt-zrf,121
339,110,1.682897101,mt-zrf,121
340,0,6.236692295,mt-zrf,121
4,10599,6.128398723,mt-zrf,121
5,557,2.292976038,mt-zrf,121
6,148,1.422496596,mt-zrf,121
1,1,17.2017788,mt-zrf,122
101,4001,6.863092637,wt-zrf,122
102,793,2.56372105,wt-zrf,122
103,84,4.546606198,wt-zrf,122
104,0,9.925512756,wt-zrf,122
105,1176,5.851663448,wt-zrf,122
106,0,9.925512756,wt-zrf,122
107,0,9.925512756,wt-zrf,122
108,1891,3.021829059,wt-zrf,122
109,442,6.003258332,wt-zrf,122
110,2450,8.366065604,wt-zrf,122
111,0,9.925512756,wt-zrf,122
112_1,1597,3.855394518,wt-zrf,122
112_2,0,7.848472284,mt-zrf,122
113,568,12.83966119,wt-zrf,122
114,0,9.925512756,wt-zrf,122
115,385,4.958781143,wt-zrf,122
116,673,13.22012108,wt-zrf,122
117,312,8.710739662,wt-zrf,122
118,0,9.925512756,wt-zrf,122
119,20,4.966731613,wt-zrf,122
120,0,9.925512756,wt-zrf,122
121,574,7.582492389,wt-zrf,122
122,0,9.925512756,wt-zrf,122
123,0,9.925512756,wt-zrf,122
124,0,9.925512756,wt-zrf,122
125,0,9.925512756,wt-zrf,122
126,917,4.280847494,wt-zrf,122
127,0,9.925512756,wt-zrf,122
128,359,2.904253494,wt-zrf,122
129,0,9.925512756,wt-zrf,122
130,156,8.373891214,wt-zrf,122
131,3869,5.325401533,wt-zrf,122
132,98,13.05748507,wt-zrf,122
133,39,3.673233733,wt-zrf,122
134,0,9.925512756,wt-zrf,122
135,0,9.925512756,wt-zrf,122
136,0,9.925512756,wt-zrf,122
137,1304,3.862577591,wt-zrf,122
138,0,9.925512756,wt-zrf,122
139,2382,4.099487537,wt-zrf,122
140,969,3.279701629,wt-zrf,122
141,270,2.725782156,wt-zrf,122
142,3176,4.600055898,wt-zrf,122
143,3725,4.972659156,wt-zrf,122
152,0,7.848472284,mt-zrf,122
172,50,11.73061933,mt-zrf,122
19,0,7.848472284,mt-zrf,122
2,0,7.848472284,mt-zrf,122
21,1447,1.9628385,mt-zrf,122
24,0,7.848472284,mt-zrf,122
3,0,7.848472284,mt-zrf,122
317,0,7.848472284,mt-zrf,122
318,0,7.848472284,mt-zrf,122
319,0,7.848472284,mt-zrf,122
320,1141,3.924236142,mt-zrf,122
321,0,7.848472284,mt-zrf,122
323,0,7.848472284,mt-zrf,122
324,0,7.848472284,mt-zrf,122
325,0,7.848472284,mt-zrf,122
326,0,7.848472284,mt-zrf,122
327,0,7.848472284,mt-zrf,122
328,0,7.848472284,mt-zrf,122
329,0,7.848472284,mt-zrf,122
330,0,7.848472284,mt-zrf,122
331,0,7.848472284,mt-zrf,122
332,0,7.848472284,mt-zrf,122
333,166,4.683534967,mt-zrf,122
334,1156,3.450284142,mt-zrf,122
335,0,7.848472284,mt-zrf,122
336,188,2.650472055,mt-zrf,122
337,0,7.848472284,mt-zrf,122
338,0,7.848472284,mt-zrf,122
339,31,1.135099464,mt-zrf,122
340,0,7.848472284,mt-zrf,122
4,7054,7.062660166,mt-zrf,122
5,6078,7.334568216,mt-zrf,122
6,178,1.567112854,mt-zrf,122
1,1569,8.727087542,mt-zrf,123
101,4306,4.530277864,wt-zrf,123
102,3250,8.718240757,wt-zrf,123
103,283,6.16790666,wt-zrf,123
104,0,13.90216839,wt-zrf,123
105,2118,8.981410847,wt-zrf,123
106,30,10.65733613,wt-zrf,123
107,810,6.658948966,wt-zrf,123
108,8490,6.432412851,wt-zrf,123
109,1335,6.951084193,wt-zrf,123
110,3429,6.557778107,wt-zrf,123
111,0,13.90216839,wt-zrf,123
112_1,3894,5.929296059,wt-zrf,123
112_2,0,12.65265514,mt-zrf,123
113,555,11.51015673,wt-zrf,123
114,0,13.90216839,wt-zrf,123
115,1630,10.50803456,wt-zrf,123
116,1815,13.43899582,wt-zrf,123
117,940,12.46683054,wt-zrf,123
118,0,13.90216839,wt-zrf,123
119,30,5.264479047,wt-zrf,123
120,0,13.90216839,wt-zrf,123
121,553,3.062750482,wt-zrf,123
122,0,13.90216839,wt-zrf,123
123,0,13.90216839,wt-zrf,123
124,0,13.90216839,wt-zrf,123
125,0,13.90216839,wt-zrf,123
126,1630,5.99754316,wt-zrf,123
127,589,5.957460685,wt-zrf,123
128,575,10.97514294,wt-zrf,123
129,132,4.934229105,wt-zrf,123
130,2094,4.883325809,wt-zrf,123
131,6596,7.049381169,wt-zrf,123
132,855,12.56740078,wt-zrf,123
133,83,7.199075508,wt-zrf,123
134,319,7.523782438,wt-zrf,123
135,73,2.092515468,wt-zrf,123
136,4411,11.34164002,wt-zrf,123
137,193,7.559481086,wt-zrf,123
138,0,13.90216839,wt-zrf,123
139,8825,7.774689407,wt-zrf,123
140,3981,5.082162007,wt-zrf,123
141,330,3.642592875,wt-zrf,123
142,12253,8.617683994,wt-zrf,123
143,4039,5.712464198,wt-zrf,123
152,0,12.65265514,mt-zrf,123
172,3450,14.67076357,mt-zrf,123
19,1209,5.932162488,mt-zrf,123
2,0,12.65265514,mt-zrf,123
21,943,1.906749376,mt-zrf,123
24,0,12.65265514,mt-zrf,123
3,0,12.65265514,mt-zrf,123
317,0,12.65265514,mt-zrf,123
318,26,7.754744006,mt-zrf,123
319,0,12.65265514,mt-zrf,123
320,4973,5.852039106,mt-zrf,123
321,0,12.65265514,mt-zrf,123
323,74,13.54684744,mt-zrf,123
324,0,12.65265514,mt-zrf,123
325,0,12.65265514,mt-zrf,123
326,0,12.65265514,mt-zrf,123
327,0,12.65265514,mt-zrf,123
328,0,12.65265514,mt-zrf,123
329,28,25.86842936,mt-zrf,123
330,0,12.65265514,mt-zrf,123
331,0,12.65265514,mt-zrf,123
332,0,12.65265514,mt-zrf,123
333,560,7.398940371,mt-zrf,123
334,877,2.316149761,mt-zrf,123
335,0,12.65265514,mt-zrf,123
336,699,6.72049265,mt-zrf,123
337,0,12.65265514,mt-zrf,123
338,81,4.176857282,mt-zrf,123
339,3,9.85420863,mt-zrf,123
340,0,12.65265514,mt-zrf,123
4,927,2.156664029,mt-zrf,123
5,6034,5.122245854,mt-zrf,123
6,65,0.838579179,mt-zrf,123
1,13,9.639897448,mt-zrf,124
101,2217,4.275639732,wt-zrf,124
102,2230,3.804141652,wt-zrf,124
103,326,12.32058592,wt-zrf,124
104,0,13.17403618,wt-zrf,124
105,737,3.925158398,wt-zrf,124
106,0,13.17403618,wt-zrf,124
107,731,6.60595496,wt-zrf,124
108,3464,3.913182496,wt-zrf,124
109,1126,7.99499536,wt-zrf,124
110,2893,6.47308791,wt-zrf,124
111,0,13.17403618,wt-zrf,124
112_1,2420,5.297550907,wt-zrf,124
112_2,0,10.61268064,mt-zrf,124
113,185,17.29363842,wt-zrf,124
114,20,5.596487829,wt-zrf,124
115,293,15.53877422,wt-zrf,124
116,270,6.629735776,wt-zrf,124
117,244,11.92911297,wt-zrf,124
118,0,13.17403618,wt-zrf,124
119,354,6.143618691,wt-zrf,124
120,0,13.17403618,wt-zrf,124
121,1175,3.146224081,wt-zrf,124
122,0,13.17403618,wt-zrf,124
123,0,13.17403618,wt-zrf,124
124,0,13.17403618,wt-zrf,124
125,0,13.17403618,wt-zrf,124
126,5270,10.37904069,wt-zrf,124
127,1071,5.349850058,wt-zrf,124
128,754,13.82010103,wt-zrf,124
129,1729,6.56808122,wt-zrf,124
130,7544,8.452941266,wt-zrf,124
131,2384,3.866177594,wt-zrf,124
132,94,13.33224624,wt-zrf,124
133,2051,5.220921443,wt-zrf,124
134,0,13.17403618,wt-zrf,124
135,227,2.007088238,wt-zrf,124
136,3574,9.17760353,wt-zrf,124
137,520,8.656945195,wt-zrf,124
138,0,13.17403618,wt-zrf,124
139,8392,6.868526025,wt-zrf,124
140,3171,4.950421436,wt-zrf,124
141,4681,11.72680392,wt-zrf,124
142,3547,9.798747987,wt-zrf,124
143,4362,5.22514087,wt-zrf,124
152,0,10.61268064,mt-zrf,124
172,0,10.61268064,mt-zrf,124
19,849,4.572944169,mt-zrf,124
2,9,6.33472258,mt-zrf,124
21,665,2.067926469,mt-zrf,124
24,0,10.61268064,mt-zrf,124
3,0,10.61268064,mt-zrf,124
317,0,10.61268064,mt-zrf,124
318,0,10.61268064,mt-zrf,124
319,0,10.61268064,mt-zrf,124
320,894,3.514631435,mt-zrf,124
321,0,10.61268064,mt-zrf,124
323,377,7.561345686,mt-zrf,124
324,0,10.61268064,mt-zrf,124
325,0,10.61268064,mt-zrf,124
326,19,7.101942382,mt-zrf,124
327,0,10.61268064,mt-zrf,124
328,0,10.61268064,mt-zrf,124
329,0,10.61268064,mt-zrf,124
330,301,3.159580613,mt-zrf,124
331,0,10.61268064,mt-zrf,124
332,0,10.61268064,mt-zrf,124
333,131,10.38422121,mt-zrf,124
334,1353,3.809889152,mt-zrf,124
335,503,5.692378871,mt-zrf,124
336,153,5.30634032,mt-zrf,124
337,0,10.61268064,mt-zrf,124
338,3297,5.374329694,mt-zrf,124
339,345,10.41855715,mt-zrf,124
340,0,10.61268064,mt-zrf,124
4,618,2.124489565,mt-zrf,124
5,2912,3.579184893,mt-zrf,124
6,242,2.235867976,mt-zrf,124
1,0,9.295337836,mt-zrf,125
101,2471,5.009302834,wt-zrf,125
102,1096,7.966489827,wt-zrf,125
103,23,2.100881662,wt-zrf,125
104,0,10.61041815,wt-zrf,125
105,120,8.569139523,wt-zrf,125
106,0,10.61041815,wt-zrf,125
107,250,3.450685617,wt-zrf,125
108,2958,3.603959005,wt-zrf,125
109,1703,3.986198531,wt-zrf,125
110,1225,5.70299296,wt-zrf,125
111,0,10.61041815,wt-zrf,125
112_1,2743,3.624346323,wt-zrf,125
112_2,0,9.295337836,mt-zrf,125
113,25,11.40639633,wt-zrf,125
114,350,8.847181434,wt-zrf,125
115,128,10.94186397,wt-zrf,125
116,1096,5.305209073,wt-zrf,125
117,3,8.563650154,wt-zrf,125
118,0,10.61041815,wt-zrf,125
119,219,9.001805574,wt-zrf,125
120,0,10.61041815,wt-zrf,125
121,1264,3.806591294,wt-zrf,125
122,0,10.61041815,wt-zrf,125
123,0,10.61041815,wt-zrf,125
124,0,10.61041815,wt-zrf,125
125,0,10.61041815,wt-zrf,125
126,248,8.973090902,wt-zrf,125
127,613,4.544391985,wt-zrf,125
128,485,14.66108351,wt-zrf,125
129,739,7.185394531,wt-zrf,125
130,607,2.298678483,wt-zrf,125
131,1414,2.914060869,wt-zrf,125
132,22,18.20432562,wt-zrf,125
133,4097,7.832185266,wt-zrf,125
134,41,4.223639468,wt-zrf,125
135,1723,4.18034876,wt-zrf,125
136,98,4.381416231,wt-zrf,125
137,715,3.337607603,wt-zrf,125
138,0,10.61041815,wt-zrf,125
139,5666,4.997613956,wt-zrf,125
140,3842,5.755506104,wt-zrf,125
141,1326,4.940286658,wt-zrf,125
142,83,5.497463249,wt-zrf,125
143,2764,6.731584216,wt-zrf,125
152,0,9.295337836,mt-zrf,125
172,0,9.295337836,mt-zrf,125
19,60,3.071834316,mt-zrf,125
2,0,9.295337836,mt-zrf,125
21,3540,3.674442881,mt-zrf,125
24,0,9.295337836,mt-zrf,125
3,0,9.295337836,mt-zrf,125
317,0,9.295337836,mt-zrf,125
318,0,9.295337836,mt-zrf,125
319,0,9.295337836,mt-zrf,125
320,700,6.053934542,mt-zrf,125
321,0,9.295337836,mt-zrf,125
323,36,6.722152101,mt-zrf,125
324,0,9.295337836,mt-zrf,125
325,0,9.295337836,mt-zrf,125
326,0,9.295337836,mt-zrf,125
327,0,9.295337836,mt-zrf,125
328,0,9.295337836,mt-zrf,125
329,0,9.295337836,mt-zrf,125
330,1868,4.55061376,mt-zrf,125
331,60,4.90844534,mt-zrf,125
332,0,9.295337836,mt-zrf,125
333,12,4.449009683,mt-zrf,125
334,4233,5.786921858,mt-zrf,125
335,75,4.647668918,mt-zrf,125
336,83,3.279152662,mt-zrf,125
337,0,9.295337836,mt-zrf,125
338,3233,4.218689131,mt-zrf,125
339,4528,6.951153594,mt-zrf,125
340,0,9.295337836,mt-zrf,125
4,2111,2.988247252,mt-zrf,125
