,Unnamed: 0,sample_index,min_alpha,max_alpha,min_theta,max_theta,num,pts,r,stype,unique_key,landmark_index
2079,3059,111,-52.4,-42.88,1.57,2.36,50,183,10.99272455,wt-at,-33.37579618,39
2080,3139,111,-52.4,-42.88,2.36,3.14,50,429,3.094451849,wt-at,-22.20338983,40
2081,3219,111,-42.88,-33.35,-3.14,-2.36,50,2944,3.0917866960000002,wt-at,13.65605096,41
2082,3299,111,-42.88,-33.35,-2.36,-1.57,50,11070,4.933836473,wt-at,18.16949153,42
2083,3379,111,-42.88,-33.35,-1.57,-0.79,50,3012,4.079069113,wt-at,27.31210191,43
2084,3459,111,-42.88,-33.35,-0.79,0.0,50,2189,4.114580213,wt-at,54.27848101,44
2085,3539,111,-42.88,-33.35,0.0,0.79,50,3800,5.48997616,wt-at,#DIV/0!,45
2086,3619,111,-42.88,-33.35,0.79,1.57,50,3638,3.47989541,wt-at,-54.27848101,46
2087,3699,111,-42.88,-33.35,1.57,2.36,50,2214,2.40338669,wt-at,-27.31210191,47
2088,3779,111,-42.88,-33.35,2.36,3.14,50,3418,4.028579742,wt-at,-18.16949153,48
2089,3859,111,-33.35,-23.82,-3.14,-2.36,50,5082,3.0010257160000005,wt-at,10.62101911,49
2090,3939,111,-33.35,-23.82,-2.36,-1.57,50,7374,5.794598855,wt-at,14.13135593,50
2091,4019,111,-33.35,-23.82,-1.57,-0.79,50,2016,5.267011509,wt-at,21.24203822,51
2092,4099,111,-33.35,-23.82,-0.79,0.0,50,2818,4.22913754,wt-at,42.21518987,52
2093,4179,111,-33.35,-23.82,0.0,0.79,50,4867,5.219414243,wt-at,#DIV/0!,53
2094,4259,111,-33.35,-23.82,0.79,1.57,50,10378,9.847933932,wt-at,-42.21518987,54
2095,4339,111,-33.35,-23.82,1.57,2.36,50,3598,7.148888645,wt-at,-21.24203822,55
2096,4419,111,-33.35,-23.82,2.36,3.14,50,5792,3.358925175,wt-at,-14.13135593,56
2097,4499,111,-23.82,-14.29,-3.14,-2.36,50,9707,4.65055718,wt-at,7.585987261,57
2098,4579,111,-23.82,-14.29,-2.36,-1.57,50,2914,6.587137101000001,wt-at,10.09322034,58
2099,4659,111,-23.82,-14.29,-1.57,-0.79,50,755,4.93483142,wt-at,15.17197452,59
2100,4739,111,-23.82,-14.29,-0.79,0.0,50,1538,5.134826856,wt-at,30.15189873,60
2101,4819,111,-23.82,-14.29,0.0,0.79,50,2578,16.57908359,wt-at,#DIV/0!,61
2102,4899,111,-23.82,-14.29,0.79,1.57,50,4998,11.07286896,wt-at,-30.15189873,62
2103,4979,111,-23.82,-14.29,1.57,2.36,50,754,4.288881364,wt-at,-15.17197452,63
2104,5059,111,-23.82,-14.29,2.36,3.14,50,7105,4.560074138,wt-at,-10.09322034,64
2105,5139,111,-14.29,-4.76,-3.14,-2.36,50,9346,6.275564827999999,wt-at,4.550955414,65
2106,5219,111,-14.29,-4.76,-2.36,-1.57,50,2009,7.035074531,wt-at,6.055084746,66
2107,5299,111,-14.29,-4.76,-1.57,-0.79,50,359,8.934759517,wt-at,9.101910828,67
2108,5379,111,-14.29,-4.76,-0.79,0.0,50,749,10.99371301,wt-at,18.08860759,68
2109,5459,111,-14.29,-4.76,0.0,0.79,50,1312,19.553969600000002,wt-at,#DIV/0!,69
2110,5539,111,-14.29,-4.76,0.79,1.57,50,835,21.31016332,wt-at,-18.08860759,70
2111,5619,111,-14.29,-4.76,1.57,2.36,50,2634,4.236145328,wt-at,-9.101910828,71
2112,5699,111,-14.29,-4.76,2.36,3.14,50,8286,4.825739191,wt-at,-6.055084746,72
2113,5779,111,-4.76,4.76,-3.14,-2.36,50,6915,4.417062918,wt-at,1.515923567,73
2114,5859,111,-4.76,4.76,-2.36,-1.57,50,3703,8.932638713,wt-at,2.016949153,74
2115,5939,111,-4.76,4.76,-1.57,-0.79,50,22,2.631314879,wt-at,3.031847134,75
2116,6019,111,-4.76,4.76,-0.79,0.0,50,617,14.35234004,wt-at,6.025316456,76
2117,6099,111,-4.76,4.76,0.0,0.79,50,1752,11.03529466,wt-at,#DIV/0!,77
2118,6179,111,-4.76,4.76,0.79,1.57,50,2735,5.138379346000001,wt-at,-6.025316456,78
2119,6259,111,-4.76,4.76,1.57,2.36,50,3599,3.393924226,wt-at,-3.031847134,79
2120,6339,111,-4.76,4.76,2.36,3.14,50,7584,4.0779338869999995,wt-at,-2.016949153,80
2121,6448,111,4.76,14.29,-2.36,-1.57,50,7523,6.226639737999999,wt-at,4.76/-2.36,82
2122,6528,111,4.76,14.29,-1.57,-0.79,50,1160,6.021984534,wt-at,4.76/-1.57,83
2123,6608,111,4.76,14.29,-0.79,0.0,50,407,5.301924348,wt-at,4.76/-0.79,84
2124,6688,111,14.29,23.82,-3.14,-2.36,50,6416,3.4695405519999998,wt-at,14.29/-3.14,85
2125,6768,111,14.29,23.82,-2.36,-1.57,50,12965,6.701098668999999,wt-at,14.29/-2.36,86
2126,6848,111,14.29,23.82,-1.57,-0.79,50,3924,6.244652251000001,wt-at,14.29/-1.57,87
2127,6928,111,14.29,23.82,-0.79,0.0,50,1714,6.165644461,wt-at,14.29/-0.79,88
2128,7008,111,14.29,23.82,0.0,0.79,50,3864,6.047227521,wt-at,14.29/0.0,89
2129,7088,111,14.29,23.82,0.79,1.57,50,6240,9.075448183999999,wt-at,14.29/0.79,90
2130,7168,111,14.29,23.82,1.57,2.36,50,3583,5.110866037,wt-at,14.29/1.57,91
2131,7248,111,14.29,23.82,2.36,3.14,50,4577,3.503281706,wt-at,14.29/2.36,92
2132,7328,111,23.82,33.35,-3.14,-2.36,50,4101,4.191632238,wt-at,23.82/-3.14,93
2133,7408,111,23.82,33.35,-2.36,-1.57,50,16333,6.801541227,wt-at,23.82/-2.36,94
2134,7488,111,23.82,33.35,-1.57,-0.79,50,3354,6.815839828,wt-at,23.82/-1.57,95
2135,7568,111,23.82,33.35,-0.79,0.0,50,1720,5.274831995,wt-at,23.82/-0.79,96
2136,7648,111,23.82,33.35,0.0,0.79,50,2647,3.0123257860000003,wt-at,23.82/0.0,97
2137,7728,111,23.82,33.35,0.79,1.57,50,7114,11.41658118,wt-at,23.82/0.79,98
2138,7808,111,23.82,33.35,1.57,2.36,50,2837,5.574160726000001,wt-at,23.82/1.57,99
2139,7888,111,23.82,33.35,2.36,3.14,50,2208,2.930462865,wt-at,23.82/2.36,100
2140,7968,111,33.35,42.88,-3.14,-2.36,50,2994,3.7590049939999997,wt-at,33.35/-3.14,101
2141,8048,111,33.35,42.88,-2.36,-1.57,50,9750,5.75627867,wt-at,33.35/-2.36,102
2142,8128,111,33.35,42.88,-1.57,-0.79,50,6481,4.254839959,wt-at,33.35/-1.57,103
2143,8208,111,33.35,42.88,-0.79,0.0,50,1900,3.1120915239999998,wt-at,33.35/-0.79,104
2144,8288,111,33.35,42.88,0.0,0.79,50,2319,5.77456959,wt-at,33.35/0.0,105
2145,8368,111,33.35,42.88,0.79,1.57,50,3656,5.061270146,wt-at,33.35/0.79,106
2146,8448,111,33.35,42.88,1.57,2.36,50,5359,6.682043075,wt-at,33.35/1.57,107
2147,8528,111,33.35,42.88,2.36,3.14,50,1507,2.485885571,wt-at,33.35/2.36,108
2148,20,112_1,-90.51,-80.99,-3.14,-2.36,50,0,0.0,wt-at,28.82484076,1
2149,21,112_2,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
2150,22,112_1,-90.51,-80.99,-3.14,-2.36,50,0,0.0,wt-at,28.82484076,1
2151,23,112_2,-90.51,-80.99,-3.14,-2.36,50,0,0.0,mt-at,28.82484076,1
2152,100,112_1,-90.51,-80.99,-2.36,-1.57,50,0,0.0,wt-at,38.35169492,2
2153,101,112_2,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
2154,102,112_1,-90.51,-80.99,-2.36,-1.57,50,0,0.0,wt-at,38.35169492,2
2155,103,112_2,-90.51,-80.99,-2.36,-1.57,50,0,0.0,mt-at,38.35169492,2
2156,260,112_1,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,114.5696203,4
2157,261,112_2,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
2158,262,112_1,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,wt-at,114.5696203,4
2159,263,112_2,-90.51,-80.99,-0.79,0.0,50,0,7.063969395,mt-at,114.5696203,4
2160,340,112_1,-90.51,-80.99,0.0,0.79,50,0,7.188516933,wt-at,#DIV/0!,5
2161,341,112_2,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
2162,342,112_1,-90.51,-80.99,0.0,0.79,50,0,7.188516933,wt-at,#DIV/0!,5
2163,343,112_2,-90.51,-80.99,0.0,0.79,50,0,7.188516933,mt-at,#DIV/0!,5
2164,420,112_1,-90.51,-80.99,0.79,1.57,50,0,8.238536689,wt-at,-114.5696203,6
2165,421,112_2,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
2166,422,112_1,-90.51,-80.99,0.79,1.57,50,0,8.238536689,wt-at,-114.5696203,6
2167,423,112_2,-90.51,-80.99,0.79,1.57,50,0,8.238536689,mt-at,-114.5696203,6
2168,500,112_1,-90.51,-80.99,1.57,2.36,50,0,0.0,wt-at,-57.64968153,7
2169,501,112_2,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
2170,502,112_1,-90.51,-80.99,1.57,2.36,50,0,0.0,wt-at,-57.64968153,7
2171,503,112_2,-90.51,-80.99,1.57,2.36,50,0,0.0,mt-at,-57.64968153,7
2172,580,112_1,-90.51,-80.99,2.36,3.14,50,0,0.0,wt-at,-38.35169492,8
2173,581,112_2,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
2174,582,112_1,-90.51,-80.99,2.36,3.14,50,0,0.0,wt-at,-38.35169492,8
2175,583,112_2,-90.51,-80.99,2.36,3.14,50,0,0.0,mt-at,-38.35169492,8
2176,660,112_1,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,wt-at,25.79299363,9
2177,661,112_2,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
2178,662,112_1,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,wt-at,25.79299363,9
2179,663,112_2,-80.99,-71.46,-3.14,-2.36,50,0,1.804991465,mt-at,25.79299363,9
2180,740,112_1,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,wt-at,34.31779661,10
2181,741,112_2,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
2182,742,112_1,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,wt-at,34.31779661,10
2183,743,112_2,-80.99,-71.46,-2.36,-1.57,50,0,2.9775515980000002,mt-at,34.31779661,10
2184,820,112_1,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,wt-at,51.58598726,11
2185,821,112_2,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
2186,822,112_1,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,wt-at,51.58598726,11
2187,823,112_2,-80.99,-71.46,-1.57,-0.79,50,0,4.616573777,mt-at,51.58598726,11
2188,900,112_1,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,wt-at,102.5189873,12
2189,901,112_2,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
2190,902,112_1,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,wt-at,102.5189873,12
2191,903,112_2,-80.99,-71.46,-0.79,0.0,50,0,3.069329443,mt-at,102.5189873,12
2192,980,112_1,-80.99,-71.46,0.0,0.79,50,0,3.193147737,wt-at,#DIV/0!,13
2193,981,112_2,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
2194,982,112_1,-80.99,-71.46,0.0,0.79,50,0,3.193147737,wt-at,#DIV/0!,13
2195,983,112_2,-80.99,-71.46,0.0,0.79,50,0,3.193147737,mt-at,#DIV/0!,13
2196,1060,112_1,-80.99,-71.46,0.79,1.57,50,0,5.593540193,wt-at,-102.5189873,14
2197,1061,112_2,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
2198,1062,112_1,-80.99,-71.46,0.79,1.57,50,0,5.593540193,wt-at,-102.5189873,14
2199,1063,112_2,-80.99,-71.46,0.79,1.57,50,0,5.593540193,mt-at,-102.5189873,14
2200,1140,112_1,-80.99,-71.46,1.57,2.36,50,0,2.525775453,wt-at,-51.58598726,15
2201,1141,112_2,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
2202,1142,112_1,-80.99,-71.46,1.57,2.36,50,0,2.525775453,wt-at,-51.58598726,15
2203,1143,112_2,-80.99,-71.46,1.57,2.36,50,0,2.525775453,mt-at,-51.58598726,15
2204,1220,112_1,-80.99,-71.46,2.36,3.14,50,0,1.224732521,wt-at,-34.31779661,16
2205,1221,112_2,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
2206,1222,112_1,-80.99,-71.46,2.36,3.14,50,0,1.224732521,wt-at,-34.31779661,16
2207,1223,112_2,-80.99,-71.46,2.36,3.14,50,0,1.224732521,mt-at,-34.31779661,16
2208,1300,112_1,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,wt-at,22.75796178,17
2209,1301,112_2,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
2210,1302,112_1,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,wt-at,22.75796178,17
2211,1303,112_2,-71.46,-61.93,-3.14,-2.36,50,0,1.373868771,mt-at,22.75796178,17
2212,1380,112_1,-71.46,-61.93,-2.36,-1.57,50,67,4.317001117,wt-at,30.27966102,18
2213,1381,112_2,-71.46,-61.93,-2.36,-1.57,50,67,4.317001117,mt-at,30.27966102,18
2214,1382,112_1,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,wt-at,30.27966102,18
2215,1383,112_2,-71.46,-61.93,-2.36,-1.57,50,0,2.770861299,mt-at,30.27966102,18
2216,1460,112_1,-71.46,-61.93,-1.57,-0.79,50,546,2.090158614,wt-at,45.51592357,19
2217,1461,112_2,-71.46,-61.93,-1.57,-0.79,50,546,2.090158614,mt-at,45.51592357,19
2218,1462,112_1,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,wt-at,45.51592357,19
2219,1463,112_2,-71.46,-61.93,-1.57,-0.79,50,0,4.408687318,mt-at,45.51592357,19
2220,1540,112_1,-71.46,-61.93,-0.79,0.0,50,172,1.0813230040000001,wt-at,90.4556962,20
2221,1541,112_2,-71.46,-61.93,-0.79,0.0,50,172,1.0813230040000001,mt-at,90.4556962,20
2222,1542,112_1,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,wt-at,90.4556962,20
2223,1543,112_2,-71.46,-61.93,-0.79,0.0,50,0,2.717241398,mt-at,90.4556962,20
2224,1620,112_1,-71.46,-61.93,0.0,0.79,50,343,2.385187946,wt-at,#DIV/0!,21
2225,1621,112_2,-71.46,-61.93,0.0,0.79,50,343,2.385187946,mt-at,#DIV/0!,21
2226,1622,112_1,-71.46,-61.93,0.0,0.79,50,0,2.392335002,wt-at,#DIV/0!,21
2227,1623,112_2,-71.46,-61.93,0.0,0.79,50,0,2.392335002,mt-at,#DIV/0!,21
2228,1700,112_1,-71.46,-61.93,0.79,1.57,50,564,2.350480952,wt-at,-90.4556962,22
2229,1701,112_2,-71.46,-61.93,0.79,1.57,50,564,2.350480952,mt-at,-90.4556962,22
2230,1702,112_1,-71.46,-61.93,0.79,1.57,50,0,4.52396853,wt-at,-90.4556962,22
2231,1703,112_2,-71.46,-61.93,0.79,1.57,50,0,4.52396853,mt-at,-90.4556962,22
2232,1780,112_1,-71.46,-61.93,1.57,2.36,50,429,3.116699454,wt-at,-45.51592357,23
2233,1781,112_2,-71.46,-61.93,1.57,2.36,50,429,3.116699454,mt-at,-45.51592357,23
2234,1782,112_1,-71.46,-61.93,1.57,2.36,50,0,4.367453533,wt-at,-45.51592357,23
2235,1783,112_2,-71.46,-61.93,1.57,2.36,50,0,4.367453533,mt-at,-45.51592357,23
2236,1860,112_1,-71.46,-61.93,2.36,3.14,50,7,0.8146825240000001,wt-at,-30.27966102,24
2237,1861,112_2,-71.46,-61.93,2.36,3.14,50,7,0.8146825240000001,mt-at,-30.27966102,24
2238,1862,112_1,-71.46,-61.93,2.36,3.14,50,0,1.930789773,wt-at,-30.27966102,24
2239,1863,112_2,-71.46,-61.93,2.36,3.14,50,0,1.930789773,mt-at,-30.27966102,24
2240,1940,112_1,-61.93,-52.4,-3.14,-2.36,50,468,1.877311491,wt-at,19.72292994,25
2241,1941,112_2,-61.93,-52.4,-3.14,-2.36,50,468,1.877311491,mt-at,19.72292994,25
2242,1942,112_1,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,wt-at,19.72292994,25
2243,1943,112_2,-61.93,-52.4,-3.14,-2.36,50,0,1.767464736,mt-at,19.72292994,25
2244,2020,112_1,-61.93,-52.4,-2.36,-1.57,50,1897,4.6062700869999995,wt-at,26.24152542,26
2245,2021,112_2,-61.93,-52.4,-2.36,-1.57,50,1897,4.6062700869999995,mt-at,26.24152542,26
2246,2022,112_1,-61.93,-52.4,-2.36,-1.57,50,4,0.8720434709999999,wt-at,26.24152542,26
2247,2023,112_2,-61.93,-52.4,-2.36,-1.57,50,4,0.8720434709999999,mt-at,26.24152542,26
2248,2100,112_1,-61.93,-52.4,-1.57,-0.79,50,3442,3.449036705,wt-at,39.44585987,27
2249,2101,112_2,-61.93,-52.4,-1.57,-0.79,50,3442,3.449036705,mt-at,39.44585987,27
2250,2102,112_1,-61.93,-52.4,-1.57,-0.79,50,3,0.89229984,wt-at,39.44585987,27
2251,2103,112_2,-61.93,-52.4,-1.57,-0.79,50,3,0.89229984,mt-at,39.44585987,27
2252,2180,112_1,-61.93,-52.4,-0.79,0.0,50,717,1.482760911,wt-at,78.39240506,28
2253,2181,112_2,-61.93,-52.4,-0.79,0.0,50,717,1.482760911,mt-at,78.39240506,28
2254,2182,112_1,-61.93,-52.4,-0.79,0.0,50,29,0.805602053,wt-at,78.39240506,28
2255,2183,112_2,-61.93,-52.4,-0.79,0.0,50,29,0.805602053,mt-at,78.39240506,28
2256,2260,112_1,-61.93,-52.4,0.0,0.79,50,2481,2.786210132,wt-at,#DIV/0!,29
2257,2261,112_2,-61.93,-52.4,0.0,0.79,50,2481,2.786210132,mt-at,#DIV/0!,29
2258,2262,112_1,-61.93,-52.4,0.0,0.79,50,61,0.9381922909999999,wt-at,#DIV/0!,29
2259,2263,112_2,-61.93,-52.4,0.0,0.79,50,61,0.9381922909999999,mt-at,#DIV/0!,29
2260,2340,112_1,-61.93,-52.4,0.79,1.57,50,6541,3.870142477,wt-at,-78.39240506,30
2261,2341,112_2,-61.93,-52.4,0.79,1.57,50,6541,3.870142477,mt-at,-78.39240506,30
